year,itl22cd,nc_year,projected_proportion_continuing
2023,TLI4,year_group_7,0.891648340702041
2024,TLI4,year_group_7,0.891648340702041
2025,TLI4,year_group_7,0.891648340702041
2026,TLI4,year_group_7,0.891648340702041
2027,TLI4,year_group_7,0.891648340702041
2028,TLI4,year_group_7,0.891648340702041
2029,TLI4,year_group_7,0.891648340702041
2030,TLI4,year_group_7,0.891648340702041
2031,TLI4,year_group_7,0.891648340702041
2032,TLI4,year_group_7,0.891648340702041
2023,TLI5,year_group_7,0.936122408431902
2024,TLI5,year_group_7,0.936122408431902
2025,TLI5,year_group_7,0.936122408431902
2026,TLI5,year_group_7,0.936122408431902
2027,TLI5,year_group_7,0.936122408431902
2028,TLI5,year_group_7,0.936122408431902
2029,TLI5,year_group_7,0.936122408431902
2030,TLI5,year_group_7,0.936122408431902
2031,TLI5,year_group_7,0.936122408431902
2032,TLI5,year_group_7,0.936122408431902
2023,TLI6,year_group_7,0.991461927658185
2024,TLI6,year_group_7,0.991461927658185
2025,TLI6,year_group_7,0.991461927658185
2026,TLI6,year_group_7,0.991461927658185
2027,TLI6,year_group_7,0.991461927658185
2028,TLI6,year_group_7,0.991461927658185
2029,TLI6,year_group_7,0.991461927658185
2030,TLI6,year_group_7,0.991461927658185
2031,TLI6,year_group_7,0.991461927658185
2032,TLI6,year_group_7,0.991461927658185
2023,TLI7,year_group_7,0.935422408003796
2024,TLI7,year_group_7,0.935422408003796
2025,TLI7,year_group_7,0.935422408003796
2026,TLI7,year_group_7,0.935422408003796
2027,TLI7,year_group_7,0.935422408003796
2028,TLI7,year_group_7,0.935422408003796
2029,TLI7,year_group_7,0.935422408003796
2030,TLI7,year_group_7,0.935422408003796
2031,TLI7,year_group_7,0.935422408003796
2032,TLI7,year_group_7,0.935422408003796
2023,TLJ1,year_group_7,0.999897846700324
2024,TLJ1,year_group_7,0.999897846700324
2025,TLJ1,year_group_7,0.999897846700324
2026,TLJ1,year_group_7,0.999897846700324
2027,TLJ1,year_group_7,0.999897846700324
2028,TLJ1,year_group_7,0.999897846700324
2029,TLJ1,year_group_7,0.999897846700324
2030,TLJ1,year_group_7,0.999897846700324
2031,TLJ1,year_group_7,0.999897846700324
2032,TLJ1,year_group_7,0.999897846700324
2023,TLJ2,year_group_7,0.973178827401529
2024,TLJ2,year_group_7,0.973178827401529
2025,TLJ2,year_group_7,0.973178827401529
2026,TLJ2,year_group_7,0.973178827401529
2027,TLJ2,year_group_7,0.973178827401529
2028,TLJ2,year_group_7,0.973178827401529
2029,TLJ2,year_group_7,0.973178827401529
2030,TLJ2,year_group_7,0.973178827401529
2031,TLJ2,year_group_7,0.973178827401529
2032,TLJ2,year_group_7,0.973178827401529
2023,TLJ3,year_group_7,0.954128670326521
2024,TLJ3,year_group_7,0.954128670326521
2025,TLJ3,year_group_7,0.954128670326521
2026,TLJ3,year_group_7,0.954128670326521
2027,TLJ3,year_group_7,0.954128670326521
2028,TLJ3,year_group_7,0.954128670326521
2029,TLJ3,year_group_7,0.954128670326521
2030,TLJ3,year_group_7,0.954128670326521
2031,TLJ3,year_group_7,0.954128670326521
2032,TLJ3,year_group_7,0.954128670326521
2023,TLJ4,year_group_7,1.03866166425611
2024,TLJ4,year_group_7,1.03866166425611
2025,TLJ4,year_group_7,1.03866166425611
2026,TLJ4,year_group_7,1.03866166425611
2027,TLJ4,year_group_7,1.03866166425611
2028,TLJ4,year_group_7,1.03866166425611
2029,TLJ4,year_group_7,1.03866166425611
2030,TLJ4,year_group_7,1.03866166425611
2031,TLJ4,year_group_7,1.03866166425611
2032,TLJ4,year_group_7,1.03866166425611
2023,TLK1,year_group_7,0.98774412354905
2024,TLK1,year_group_7,0.98774412354905
2025,TLK1,year_group_7,0.98774412354905
2026,TLK1,year_group_7,0.98774412354905
2027,TLK1,year_group_7,0.98774412354905
2028,TLK1,year_group_7,0.98774412354905
2029,TLK1,year_group_7,0.98774412354905
2030,TLK1,year_group_7,0.98774412354905
2031,TLK1,year_group_7,0.98774412354905
2032,TLK1,year_group_7,0.98774412354905
2023,TLK2,year_group_7,1.00749522487973
2024,TLK2,year_group_7,1.00749522487973
2025,TLK2,year_group_7,1.00749522487973
2026,TLK2,year_group_7,1.00749522487973
2027,TLK2,year_group_7,1.00749522487973
2028,TLK2,year_group_7,1.00749522487973
2029,TLK2,year_group_7,1.00749522487973
2030,TLK2,year_group_7,1.00749522487973
2031,TLK2,year_group_7,1.00749522487973
2032,TLK2,year_group_7,1.00749522487973
2023,TLK3,year_group_7,0.99579798869476
2024,TLK3,year_group_7,0.99579798869476
2025,TLK3,year_group_7,0.99579798869476
2026,TLK3,year_group_7,0.99579798869476
2027,TLK3,year_group_7,0.99579798869476
2028,TLK3,year_group_7,0.99579798869476
2029,TLK3,year_group_7,0.99579798869476
2030,TLK3,year_group_7,0.99579798869476
2031,TLK3,year_group_7,0.99579798869476
2032,TLK3,year_group_7,0.99579798869476
2023,TLK4,year_group_7,0.985463772882746
2024,TLK4,year_group_7,0.985463772882746
2025,TLK4,year_group_7,0.985463772882746
2026,TLK4,year_group_7,0.985463772882746
2027,TLK4,year_group_7,0.985463772882746
2028,TLK4,year_group_7,0.985463772882746
2029,TLK4,year_group_7,0.985463772882746
2030,TLK4,year_group_7,0.985463772882746
2031,TLK4,year_group_7,0.985463772882746
2032,TLK4,year_group_7,0.985463772882746
2023,TLC1,year_group_8,0.997106896179254
2024,TLC1,year_group_8,0.997106896179254
2025,TLC1,year_group_8,0.997106896179254
2026,TLC1,year_group_8,0.997106896179254
2027,TLC1,year_group_8,0.997106896179254
2028,TLC1,year_group_8,0.997106896179254
2029,TLC1,year_group_8,0.997106896179254
2030,TLC1,year_group_8,0.997106896179254
2031,TLC1,year_group_8,0.997106896179254
2032,TLC1,year_group_8,0.997106896179254
2023,TLC2,year_group_8,0.998562757081467
2024,TLC2,year_group_8,0.998562757081467
2025,TLC2,year_group_8,0.998562757081467
2026,TLC2,year_group_8,0.998562757081467
2027,TLC2,year_group_8,0.998562757081467
2028,TLC2,year_group_8,0.998562757081467
2029,TLC2,year_group_8,0.998562757081467
2030,TLC2,year_group_8,0.998562757081467
2031,TLC2,year_group_8,0.998562757081467
2032,TLC2,year_group_8,0.998562757081467
2023,TLD1,year_group_8,1.00085568940637
2024,TLD1,year_group_8,1.00085568940637
2025,TLD1,year_group_8,1.00085568940637
2026,TLD1,year_group_8,1.00085568940637
2027,TLD1,year_group_8,1.00085568940637
2028,TLD1,year_group_8,1.00085568940637
2029,TLD1,year_group_8,1.00085568940637
2030,TLD1,year_group_8,1.00085568940637
2031,TLD1,year_group_8,1.00085568940637
2032,TLD1,year_group_8,1.00085568940637
2023,TLD3,year_group_8,1.00395877096167
2024,TLD3,year_group_8,1.00395877096167
2025,TLD3,year_group_8,1.00395877096167
2026,TLD3,year_group_8,1.00395877096167
2027,TLD3,year_group_8,1.00395877096167
2028,TLD3,year_group_8,1.00395877096167
2029,TLD3,year_group_8,1.00395877096167
2030,TLD3,year_group_8,1.00395877096167
2031,TLD3,year_group_8,1.00395877096167
2032,TLD3,year_group_8,1.00395877096167
2023,TLD4,year_group_8,1.0020978268346
2024,TLD4,year_group_8,1.0020978268346
2025,TLD4,year_group_8,1.0020978268346
2026,TLD4,year_group_8,1.0020978268346
2027,TLD4,year_group_8,1.0020978268346
2028,TLD4,year_group_8,1.0020978268346
2029,TLD4,year_group_8,1.0020978268346
2030,TLD4,year_group_8,1.0020978268346
2031,TLD4,year_group_8,1.0020978268346
2032,TLD4,year_group_8,1.0020978268346
2023,TLD6,year_group_8,1.0036882398734
2024,TLD6,year_group_8,1.0036882398734
2025,TLD6,year_group_8,1.0036882398734
2026,TLD6,year_group_8,1.0036882398734
2027,TLD6,year_group_8,1.0036882398734
2028,TLD6,year_group_8,1.0036882398734
2029,TLD6,year_group_8,1.0036882398734
2030,TLD6,year_group_8,1.0036882398734
2031,TLD6,year_group_8,1.0036882398734
2032,TLD6,year_group_8,1.0036882398734
2023,TLD7,year_group_8,1.00001526031497
2024,TLD7,year_group_8,1.00001526031497
2025,TLD7,year_group_8,1.00001526031497
2026,TLD7,year_group_8,1.00001526031497
2027,TLD7,year_group_8,1.00001526031497
2028,TLD7,year_group_8,1.00001526031497
2029,TLD7,year_group_8,1.00001526031497
2030,TLD7,year_group_8,1.00001526031497
2031,TLD7,year_group_8,1.00001526031497
2032,TLD7,year_group_8,1.00001526031497
2023,TLE1,year_group_8,1.00180104112881
2024,TLE1,year_group_8,1.00180104112881
2025,TLE1,year_group_8,1.00180104112881
2026,TLE1,year_group_8,1.00180104112881
2027,TLE1,year_group_8,1.00180104112881
2028,TLE1,year_group_8,1.00180104112881
2029,TLE1,year_group_8,1.00180104112881
2030,TLE1,year_group_8,1.00180104112881
2031,TLE1,year_group_8,1.00180104112881
2032,TLE1,year_group_8,1.00180104112881
2023,TLE2,year_group_8,0.999108615764306
2024,TLE2,year_group_8,0.999108615764306
2025,TLE2,year_group_8,0.999108615764306
2026,TLE2,year_group_8,0.999108615764306
2027,TLE2,year_group_8,0.999108615764306
2028,TLE2,year_group_8,0.999108615764306
2029,TLE2,year_group_8,0.999108615764306
2030,TLE2,year_group_8,0.999108615764306
2031,TLE2,year_group_8,0.999108615764306
2032,TLE2,year_group_8,0.999108615764306
2023,TLE3,year_group_8,0.998807284200574
2024,TLE3,year_group_8,0.998807284200574
2025,TLE3,year_group_8,0.998807284200574
2026,TLE3,year_group_8,0.998807284200574
2027,TLE3,year_group_8,0.998807284200574
2028,TLE3,year_group_8,0.998807284200574
2029,TLE3,year_group_8,0.998807284200574
2030,TLE3,year_group_8,0.998807284200574
2031,TLE3,year_group_8,0.998807284200574
2032,TLE3,year_group_8,0.998807284200574
2023,TLE4,year_group_8,1.00167496451667
2024,TLE4,year_group_8,1.00167496451667
2025,TLE4,year_group_8,1.00167496451667
2026,TLE4,year_group_8,1.00167496451667
2027,TLE4,year_group_8,1.00167496451667
2028,TLE4,year_group_8,1.00167496451667
2029,TLE4,year_group_8,1.00167496451667
2030,TLE4,year_group_8,1.00167496451667
2031,TLE4,year_group_8,1.00167496451667
2032,TLE4,year_group_8,1.00167496451667
2023,TLF1,year_group_8,1.00073617579572
2024,TLF1,year_group_8,1.00073617579572
2025,TLF1,year_group_8,1.00073617579572
2026,TLF1,year_group_8,1.00073617579572
2027,TLF1,year_group_8,1.00073617579572
2028,TLF1,year_group_8,1.00073617579572
2029,TLF1,year_group_8,1.00073617579572
2030,TLF1,year_group_8,1.00073617579572
2031,TLF1,year_group_8,1.00073617579572
2032,TLF1,year_group_8,1.00073617579572
2023,TLF2,year_group_8,1.00631812797022
2024,TLF2,year_group_8,1.00631812797022
2025,TLF2,year_group_8,1.00631812797022
2026,TLF2,year_group_8,1.00631812797022
2027,TLF2,year_group_8,1.00631812797022
2028,TLF2,year_group_8,1.00631812797022
2029,TLF2,year_group_8,1.00631812797022
2030,TLF2,year_group_8,1.00631812797022
2031,TLF2,year_group_8,1.00631812797022
2032,TLF2,year_group_8,1.00631812797022
2023,TLF3,year_group_8,1.00426393106555
2024,TLF3,year_group_8,1.00426393106555
2025,TLF3,year_group_8,1.00426393106555
2026,TLF3,year_group_8,1.00426393106555
2027,TLF3,year_group_8,1.00426393106555
2028,TLF3,year_group_8,1.00426393106555
2029,TLF3,year_group_8,1.00426393106555
2030,TLF3,year_group_8,1.00426393106555
2031,TLF3,year_group_8,1.00426393106555
2032,TLF3,year_group_8,1.00426393106555
2023,TLG1,year_group_8,0.999556149886936
2024,TLG1,year_group_8,0.999556149886936
2025,TLG1,year_group_8,0.999556149886936
2026,TLG1,year_group_8,0.999556149886936
2027,TLG1,year_group_8,0.999556149886936
2028,TLG1,year_group_8,0.999556149886936
2029,TLG1,year_group_8,0.999556149886936
2030,TLG1,year_group_8,0.999556149886936
2031,TLG1,year_group_8,0.999556149886936
2032,TLG1,year_group_8,0.999556149886936
2023,TLG2,year_group_8,1.00115400862844
2024,TLG2,year_group_8,1.00115400862844
2025,TLG2,year_group_8,1.00115400862844
2026,TLG2,year_group_8,1.00115400862844
2027,TLG2,year_group_8,1.00115400862844
2028,TLG2,year_group_8,1.00115400862844
2029,TLG2,year_group_8,1.00115400862844
2030,TLG2,year_group_8,1.00115400862844
2031,TLG2,year_group_8,1.00115400862844
2032,TLG2,year_group_8,1.00115400862844
2023,TLG3,year_group_8,1.00499413247548
2024,TLG3,year_group_8,1.00499413247548
2025,TLG3,year_group_8,1.00499413247548
2026,TLG3,year_group_8,1.00499413247548
2027,TLG3,year_group_8,1.00499413247548
2028,TLG3,year_group_8,1.00499413247548
2029,TLG3,year_group_8,1.00499413247548
2030,TLG3,year_group_8,1.00499413247548
2031,TLG3,year_group_8,1.00499413247548
2032,TLG3,year_group_8,1.00499413247548
2023,TLH1,year_group_8,1.00121999767927
2024,TLH1,year_group_8,1.00121999767927
2025,TLH1,year_group_8,1.00121999767927
2026,TLH1,year_group_8,1.00121999767927
2027,TLH1,year_group_8,1.00121999767927
2028,TLH1,year_group_8,1.00121999767927
2029,TLH1,year_group_8,1.00121999767927
2030,TLH1,year_group_8,1.00121999767927
2031,TLH1,year_group_8,1.00121999767927
2032,TLH1,year_group_8,1.00121999767927
2023,TLH2,year_group_8,0.999090601497889
2024,TLH2,year_group_8,0.999090601497889
2025,TLH2,year_group_8,0.999090601497889
2026,TLH2,year_group_8,0.999090601497889
2027,TLH2,year_group_8,0.999090601497889
2028,TLH2,year_group_8,0.999090601497889
2029,TLH2,year_group_8,0.999090601497889
2030,TLH2,year_group_8,0.999090601497889
2031,TLH2,year_group_8,0.999090601497889
2032,TLH2,year_group_8,0.999090601497889
2023,TLH3,year_group_8,1.00275548959566
2024,TLH3,year_group_8,1.00275548959566
2025,TLH3,year_group_8,1.00275548959566
2026,TLH3,year_group_8,1.00275548959566
2027,TLH3,year_group_8,1.00275548959566
2028,TLH3,year_group_8,1.00275548959566
2029,TLH3,year_group_8,1.00275548959566
2030,TLH3,year_group_8,1.00275548959566
2031,TLH3,year_group_8,1.00275548959566
2032,TLH3,year_group_8,1.00275548959566
2023,TLI3,year_group_8,1.00293375051847
2024,TLI3,year_group_8,1.00293375051847
2025,TLI3,year_group_8,1.00293375051847
2026,TLI3,year_group_8,1.00293375051847
2027,TLI3,year_group_8,1.00293375051847
2028,TLI3,year_group_8,1.00293375051847
2029,TLI3,year_group_8,1.00293375051847
2030,TLI3,year_group_8,1.00293375051847
2031,TLI3,year_group_8,1.00293375051847
2032,TLI3,year_group_8,1.00293375051847
2023,TLI4,year_group_8,1.00153959426029
2024,TLI4,year_group_8,1.00153959426029
2025,TLI4,year_group_8,1.00153959426029
2026,TLI4,year_group_8,1.00153959426029
2027,TLI4,year_group_8,1.00153959426029
2028,TLI4,year_group_8,1.00153959426029
2029,TLI4,year_group_8,1.00153959426029
2030,TLI4,year_group_8,1.00153959426029
2031,TLI4,year_group_8,1.00153959426029
2032,TLI4,year_group_8,1.00153959426029
2023,TLI5,year_group_8,1.00435204995676
2024,TLI5,year_group_8,1.00435204995676
2025,TLI5,year_group_8,1.00435204995676
2026,TLI5,year_group_8,1.00435204995676
2027,TLI5,year_group_8,1.00435204995676
2028,TLI5,year_group_8,1.00435204995676
2029,TLI5,year_group_8,1.00435204995676
2030,TLI5,year_group_8,1.00435204995676
2031,TLI5,year_group_8,1.00435204995676
2032,TLI5,year_group_8,1.00435204995676
2023,TLI6,year_group_8,0.996032563069495
2024,TLI6,year_group_8,0.996032563069495
2025,TLI6,year_group_8,0.996032563069495
2026,TLI6,year_group_8,0.996032563069495
2027,TLI6,year_group_8,0.996032563069495
2028,TLI6,year_group_8,0.996032563069495
2029,TLI6,year_group_8,0.996032563069495
2030,TLI6,year_group_8,0.996032563069495
2031,TLI6,year_group_8,0.996032563069495
2032,TLI6,year_group_8,0.996032563069495
2023,TLI7,year_group_8,1.00689483025913
2024,TLI7,year_group_8,1.00689483025913
2025,TLI7,year_group_8,1.00689483025913
2026,TLI7,year_group_8,1.00689483025913
2027,TLI7,year_group_8,1.00689483025913
2028,TLI7,year_group_8,1.00689483025913
2029,TLI7,year_group_8,1.00689483025913
2030,TLI7,year_group_8,1.00689483025913
2031,TLI7,year_group_8,1.00689483025913
2032,TLI7,year_group_8,1.00689483025913
2023,TLJ1,year_group_8,1.00287028732614
2024,TLJ1,year_group_8,1.00287028732614
2025,TLJ1,year_group_8,1.00287028732614
2026,TLJ1,year_group_8,1.00287028732614
2027,TLJ1,year_group_8,1.00287028732614
2028,TLJ1,year_group_8,1.00287028732614
2029,TLJ1,year_group_8,1.00287028732614
2030,TLJ1,year_group_8,1.00287028732614
2031,TLJ1,year_group_8,1.00287028732614
2032,TLJ1,year_group_8,1.00287028732614
2023,TLJ2,year_group_8,1.00309558181528
2024,TLJ2,year_group_8,1.00309558181528
2025,TLJ2,year_group_8,1.00309558181528
2026,TLJ2,year_group_8,1.00309558181528
2027,TLJ2,year_group_8,1.00309558181528
2028,TLJ2,year_group_8,1.00309558181528
2029,TLJ2,year_group_8,1.00309558181528
2030,TLJ2,year_group_8,1.00309558181528
2031,TLJ2,year_group_8,1.00309558181528
2032,TLJ2,year_group_8,1.00309558181528
2023,TLJ3,year_group_8,0.998614637460732
2024,TLJ3,year_group_8,0.998614637460732
2025,TLJ3,year_group_8,0.998614637460732
2026,TLJ3,year_group_8,0.998614637460732
2027,TLJ3,year_group_8,0.998614637460732
2028,TLJ3,year_group_8,0.998614637460732
2029,TLJ3,year_group_8,0.998614637460732
2030,TLJ3,year_group_8,0.998614637460732
2031,TLJ3,year_group_8,0.998614637460732
2032,TLJ3,year_group_8,0.998614637460732
2023,TLJ4,year_group_8,0.999694168040247
2024,TLJ4,year_group_8,0.999694168040247
2025,TLJ4,year_group_8,0.999694168040247
2026,TLJ4,year_group_8,0.999694168040247
2027,TLJ4,year_group_8,0.999694168040247
2028,TLJ4,year_group_8,0.999694168040247
2029,TLJ4,year_group_8,0.999694168040247
2030,TLJ4,year_group_8,0.999694168040247
2031,TLJ4,year_group_8,0.999694168040247
2032,TLJ4,year_group_8,0.999694168040247
2023,TLK1,year_group_8,1.00049359169843
2024,TLK1,year_group_8,1.00049359169843
2025,TLK1,year_group_8,1.00049359169843
2026,TLK1,year_group_8,1.00049359169843
2027,TLK1,year_group_8,1.00049359169843
2028,TLK1,year_group_8,1.00049359169843
2029,TLK1,year_group_8,1.00049359169843
2030,TLK1,year_group_8,1.00049359169843
2031,TLK1,year_group_8,1.00049359169843
2032,TLK1,year_group_8,1.00049359169843
2023,TLK2,year_group_8,1.00223855831964
2024,TLK2,year_group_8,1.00223855831964
2025,TLK2,year_group_8,1.00223855831964
2026,TLK2,year_group_8,1.00223855831964
2027,TLK2,year_group_8,1.00223855831964
2028,TLK2,year_group_8,1.00223855831964
2029,TLK2,year_group_8,1.00223855831964
2030,TLK2,year_group_8,1.00223855831964
2031,TLK2,year_group_8,1.00223855831964
2032,TLK2,year_group_8,1.00223855831964
2023,TLK3,year_group_8,0.997717319961684
2024,TLK3,year_group_8,0.997717319961684
2025,TLK3,year_group_8,0.997717319961684
2026,TLK3,year_group_8,0.997717319961684
2027,TLK3,year_group_8,0.997717319961684
2028,TLK3,year_group_8,0.997717319961684
2029,TLK3,year_group_8,0.997717319961684
2030,TLK3,year_group_8,0.997717319961684
2031,TLK3,year_group_8,0.997717319961684
2032,TLK3,year_group_8,0.997717319961684
2023,TLK4,year_group_8,1.00049343256994
2024,TLK4,year_group_8,1.00049343256994
2025,TLK4,year_group_8,1.00049343256994
2026,TLK4,year_group_8,1.00049343256994
2027,TLK4,year_group_8,1.00049343256994
2028,TLK4,year_group_8,1.00049343256994
2029,TLK4,year_group_8,1.00049343256994
2030,TLK4,year_group_8,1.00049343256994
2031,TLK4,year_group_8,1.00049343256994
2032,TLK4,year_group_8,1.00049343256994
2023,TLC1,year_group_9,0.995985665598218
2024,TLC1,year_group_9,0.995985665598218
2025,TLC1,year_group_9,0.995985665598218
2026,TLC1,year_group_9,0.995985665598218
2027,TLC1,year_group_9,0.995985665598218
2028,TLC1,year_group_9,0.995985665598218
2029,TLC1,year_group_9,0.995985665598218
2030,TLC1,year_group_9,0.995985665598218
2031,TLC1,year_group_9,0.995985665598218
2032,TLC1,year_group_9,0.995985665598218
2023,TLC2,year_group_9,0.997357290812923
2024,TLC2,year_group_9,0.997357290812923
2025,TLC2,year_group_9,0.997357290812923
2026,TLC2,year_group_9,0.997357290812923
2027,TLC2,year_group_9,0.997357290812923
2028,TLC2,year_group_9,0.997357290812923
2029,TLC2,year_group_9,0.997357290812923
2030,TLC2,year_group_9,0.997357290812923
2031,TLC2,year_group_9,0.997357290812923
2032,TLC2,year_group_9,0.997357290812923
2023,TLD1,year_group_9,1.00088367210269
2024,TLD1,year_group_9,1.00088367210269
2025,TLD1,year_group_9,1.00088367210269
2026,TLD1,year_group_9,1.00088367210269
2027,TLD1,year_group_9,1.00088367210269
2028,TLD1,year_group_9,1.00088367210269
2029,TLD1,year_group_9,1.00088367210269
2030,TLD1,year_group_9,1.00088367210269
2031,TLD1,year_group_9,1.00088367210269
2032,TLD1,year_group_9,1.00088367210269
2023,TLD3,year_group_9,1.00248273318213
2024,TLD3,year_group_9,1.00248273318213
2025,TLD3,year_group_9,1.00248273318213
2026,TLD3,year_group_9,1.00248273318213
2027,TLD3,year_group_9,1.00248273318213
2028,TLD3,year_group_9,1.00248273318213
2029,TLD3,year_group_9,1.00248273318213
2030,TLD3,year_group_9,1.00248273318213
2031,TLD3,year_group_9,1.00248273318213
2032,TLD3,year_group_9,1.00248273318213
2023,TLD4,year_group_9,1.0010930721811
2024,TLD4,year_group_9,1.0010930721811
2025,TLD4,year_group_9,1.0010930721811
2026,TLD4,year_group_9,1.0010930721811
2027,TLD4,year_group_9,1.0010930721811
2028,TLD4,year_group_9,1.0010930721811
2029,TLD4,year_group_9,1.0010930721811
2030,TLD4,year_group_9,1.0010930721811
2031,TLD4,year_group_9,1.0010930721811
2032,TLD4,year_group_9,1.0010930721811
2023,TLD6,year_group_9,1.00231093680434
2024,TLD6,year_group_9,1.00231093680434
2025,TLD6,year_group_9,1.00231093680434
2026,TLD6,year_group_9,1.00231093680434
2027,TLD6,year_group_9,1.00231093680434
2028,TLD6,year_group_9,1.00231093680434
2029,TLD6,year_group_9,1.00231093680434
2030,TLD6,year_group_9,1.00231093680434
2031,TLD6,year_group_9,1.00231093680434
2032,TLD6,year_group_9,1.00231093680434
2023,TLD7,year_group_9,0.993835749141924
2024,TLD7,year_group_9,0.993835749141924
2025,TLD7,year_group_9,0.993835749141924
2026,TLD7,year_group_9,0.993835749141924
2027,TLD7,year_group_9,0.993835749141924
2028,TLD7,year_group_9,0.993835749141924
2029,TLD7,year_group_9,0.993835749141924
2030,TLD7,year_group_9,0.993835749141924
2031,TLD7,year_group_9,0.993835749141924
2032,TLD7,year_group_9,0.993835749141924
2023,TLE1,year_group_9,0.998826051772493
2024,TLE1,year_group_9,0.998826051772493
2025,TLE1,year_group_9,0.998826051772493
2026,TLE1,year_group_9,0.998826051772493
2027,TLE1,year_group_9,0.998826051772493
2028,TLE1,year_group_9,0.998826051772493
2029,TLE1,year_group_9,0.998826051772493
2030,TLE1,year_group_9,0.998826051772493
2031,TLE1,year_group_9,0.998826051772493
2032,TLE1,year_group_9,0.998826051772493
2023,TLE2,year_group_9,0.999526767054103
2024,TLE2,year_group_9,0.999526767054103
2025,TLE2,year_group_9,0.999526767054103
2026,TLE2,year_group_9,0.999526767054103
2027,TLE2,year_group_9,0.999526767054103
2028,TLE2,year_group_9,0.999526767054103
2029,TLE2,year_group_9,0.999526767054103
2030,TLE2,year_group_9,0.999526767054103
2031,TLE2,year_group_9,0.999526767054103
2032,TLE2,year_group_9,0.999526767054103
2023,TLE3,year_group_9,1.00332916133146
2024,TLE3,year_group_9,1.00332916133146
2025,TLE3,year_group_9,1.00332916133146
2026,TLE3,year_group_9,1.00332916133146
2027,TLE3,year_group_9,1.00332916133146
2028,TLE3,year_group_9,1.00332916133146
2029,TLE3,year_group_9,1.00332916133146
2030,TLE3,year_group_9,1.00332916133146
2031,TLE3,year_group_9,1.00332916133146
2032,TLE3,year_group_9,1.00332916133146
2023,TLE4,year_group_9,0.999796680918408
2024,TLE4,year_group_9,0.999796680918408
2025,TLE4,year_group_9,0.999796680918408
2026,TLE4,year_group_9,0.999796680918408
2027,TLE4,year_group_9,0.999796680918408
2028,TLE4,year_group_9,0.999796680918408
2029,TLE4,year_group_9,0.999796680918408
2030,TLE4,year_group_9,0.999796680918408
2031,TLE4,year_group_9,0.999796680918408
2032,TLE4,year_group_9,0.999796680918408
2023,TLF1,year_group_9,0.998984287808563
2024,TLF1,year_group_9,0.998984287808563
2025,TLF1,year_group_9,0.998984287808563
2026,TLF1,year_group_9,0.998984287808563
2027,TLF1,year_group_9,0.998984287808563
2028,TLF1,year_group_9,0.998984287808563
2029,TLF1,year_group_9,0.998984287808563
2030,TLF1,year_group_9,0.998984287808563
2031,TLF1,year_group_9,0.998984287808563
2032,TLF1,year_group_9,0.998984287808563
2023,TLF2,year_group_9,1.00316688307291
2024,TLF2,year_group_9,1.00316688307291
2025,TLF2,year_group_9,1.00316688307291
2026,TLF2,year_group_9,1.00316688307291
2027,TLF2,year_group_9,1.00316688307291
2028,TLF2,year_group_9,1.00316688307291
2029,TLF2,year_group_9,1.00316688307291
2030,TLF2,year_group_9,1.00316688307291
2031,TLF2,year_group_9,1.00316688307291
2032,TLF2,year_group_9,1.00316688307291
2023,TLF3,year_group_9,1.00165654075616
2024,TLF3,year_group_9,1.00165654075616
2025,TLF3,year_group_9,1.00165654075616
2026,TLF3,year_group_9,1.00165654075616
2027,TLF3,year_group_9,1.00165654075616
2028,TLF3,year_group_9,1.00165654075616
2029,TLF3,year_group_9,1.00165654075616
2030,TLF3,year_group_9,1.00165654075616
2031,TLF3,year_group_9,1.00165654075616
2032,TLF3,year_group_9,1.00165654075616
2023,TLG1,year_group_9,0.994627810757452
2024,TLG1,year_group_9,0.994627810757452
2025,TLG1,year_group_9,0.994627810757452
2026,TLG1,year_group_9,0.994627810757452
2027,TLG1,year_group_9,0.994627810757452
2028,TLG1,year_group_9,0.994627810757452
2029,TLG1,year_group_9,0.994627810757452
2030,TLG1,year_group_9,0.994627810757452
2031,TLG1,year_group_9,0.994627810757452
2032,TLG1,year_group_9,0.994627810757452
2023,TLG2,year_group_9,1.00030492580723
2024,TLG2,year_group_9,1.00030492580723
2025,TLG2,year_group_9,1.00030492580723
2026,TLG2,year_group_9,1.00030492580723
2027,TLG2,year_group_9,1.00030492580723
2028,TLG2,year_group_9,1.00030492580723
2029,TLG2,year_group_9,1.00030492580723
2030,TLG2,year_group_9,1.00030492580723
2031,TLG2,year_group_9,1.00030492580723
2032,TLG2,year_group_9,1.00030492580723
2023,TLG3,year_group_9,1.00322209084677
2024,TLG3,year_group_9,1.00322209084677
2025,TLG3,year_group_9,1.00322209084677
2026,TLG3,year_group_9,1.00322209084677
2027,TLG3,year_group_9,1.00322209084677
2028,TLG3,year_group_9,1.00322209084677
2029,TLG3,year_group_9,1.00322209084677
2030,TLG3,year_group_9,1.00322209084677
2031,TLG3,year_group_9,1.00322209084677
2032,TLG3,year_group_9,1.00322209084677
2023,TLH1,year_group_9,1.00029903069093
2024,TLH1,year_group_9,1.00029903069093
2025,TLH1,year_group_9,1.00029903069093
2026,TLH1,year_group_9,1.00029903069093
2027,TLH1,year_group_9,1.00029903069093
2028,TLH1,year_group_9,1.00029903069093
2029,TLH1,year_group_9,1.00029903069093
2030,TLH1,year_group_9,1.00029903069093
2031,TLH1,year_group_9,1.00029903069093
2032,TLH1,year_group_9,1.00029903069093
2023,TLH2,year_group_9,1.00291995524486
