time_period,old_la_code,new_la_code,la_name,nc_year,full_time,part_time,headcount,fte
201112,316,E09000025,Newham,year_group_6,3788,0,3788,3788
201112,316,E09000025,Newham,year_group_7,3511,0,3511,3511
201112,316,E09000025,Newham,year_group_8,3626,0,3626,3626
201112,316,E09000025,Newham,year_group_9,3597,0,3597,3597
201112,317,E09000026,Redbridge,reception,3814,1,3815,3814.5
201112,317,E09000026,Redbridge,year_group_1,3758,0,3758,3758
201112,317,E09000026,Redbridge,year_group_10,3441,0,3441,3441
201112,317,E09000026,Redbridge,year_group_11,3336,0,3336,3336
201112,317,E09000026,Redbridge,year_group_12,3101,0,3101,3101
201112,317,E09000026,Redbridge,year_group_13,2372,0,2372,2372
201112,317,E09000026,Redbridge,year_group_14,0,0,0,0
201112,317,E09000026,Redbridge,year_group_2,3599,0,3599,3599
201112,317,E09000026,Redbridge,year_group_3,3589,0,3589,3589
201112,317,E09000026,Redbridge,year_group_4,3564,0,3564,3564
201112,317,E09000026,Redbridge,year_group_5,3373,0,3373,3373
201112,317,E09000026,Redbridge,year_group_6,3283,0,3283,3283
201112,317,E09000026,Redbridge,year_group_7,3300,0,3300,3300
201112,317,E09000026,Redbridge,year_group_8,3363,0,3363,3363
201112,317,E09000026,Redbridge,year_group_9,3305,0,3305,3305
201112,318,E09000027,Richmond upon Thames,reception,2274,31,2305,2289.5
201112,318,E09000027,Richmond upon Thames,year_group_1,2168,0,2168,2168
201112,318,E09000027,Richmond upon Thames,year_group_10,1318,0,1318,1318
201112,318,E09000027,Richmond upon Thames,year_group_11,1278,0,1278,1278
201112,318,E09000027,Richmond upon Thames,year_group_12,0,0,0,0
201112,318,E09000027,Richmond upon Thames,year_group_13,0,0,0,0
201112,318,E09000027,Richmond upon Thames,year_group_14,0,0,0,0
201112,318,E09000027,Richmond upon Thames,year_group_2,2094,0,2094,2094
201112,318,E09000027,Richmond upon Thames,year_group_3,1903,0,1903,1903
201112,318,E09000027,Richmond upon Thames,year_group_4,1854,0,1854,1854
201112,318,E09000027,Richmond upon Thames,year_group_5,1710,0,1710,1710
201112,318,E09000027,Richmond upon Thames,year_group_6,1731,0,1731,1731
201112,318,E09000027,Richmond upon Thames,year_group_7,1375,0,1375,1375
201112,318,E09000027,Richmond upon Thames,year_group_8,1367,0,1367,1367
201112,318,E09000027,Richmond upon Thames,year_group_9,1363,0,1363,1363
201112,319,E09000029,Sutton,reception,2243,0,2243,2243
201112,319,E09000029,Sutton,year_group_1,2079,0,2079,2079
201112,319,E09000029,Sutton,year_group_10,2702,0,2702,2702
201112,319,E09000029,Sutton,year_group_11,2646,0,2646,2646
201112,319,E09000029,Sutton,year_group_12,2092,0,2092,2092
201112,319,E09000029,Sutton,year_group_13,1822,0,1822,1822
201112,319,E09000029,Sutton,year_group_14,0,0,0,0
201112,319,E09000029,Sutton,year_group_2,2026,0,2026,2026
201112,319,E09000029,Sutton,year_group_3,2002,0,2002,2002
201112,319,E09000029,Sutton,year_group_4,1926,0,1926,1926
201112,319,E09000029,Sutton,year_group_5,1828,0,1828,1828
201112,319,E09000029,Sutton,year_group_6,1889,0,1889,1889
201112,319,E09000029,Sutton,year_group_7,2716,0,2716,2716
201112,319,E09000029,Sutton,year_group_8,2710,0,2710,2710
201112,319,E09000029,Sutton,year_group_9,2739,0,2739,2739
201112,320,E09000031,Waltham Forest,reception,3582,2,3584,3583
201112,320,E09000031,Waltham Forest,year_group_1,3401,0,3401,3401
201112,320,E09000031,Waltham Forest,year_group_10,2715,0,2715,2715
201112,320,E09000031,Waltham Forest,year_group_11,2532,0,2532,2532
201112,320,E09000031,Waltham Forest,year_group_12,708,0,708,708
201112,320,E09000031,Waltham Forest,year_group_13,506,0,506,506
201112,320,E09000031,Waltham Forest,year_group_14,8,0,8,8
201112,320,E09000031,Waltham Forest,year_group_2,3243,0,3243,3243
201112,320,E09000031,Waltham Forest,year_group_3,3131,0,3131,3131
201112,320,E09000031,Waltham Forest,year_group_4,3026,0,3026,3026
201112,320,E09000031,Waltham Forest,year_group_5,2837,0,2837,2837
201112,320,E09000031,Waltham Forest,year_group_6,2784,0,2784,2784
201112,320,E09000031,Waltham Forest,year_group_7,2576,0,2576,2576
201112,320,E09000031,Waltham Forest,year_group_8,2548,0,2548,2548
201112,320,E09000031,Waltham Forest,year_group_9,2586,0,2586,2586
201112,330,E08000025,Birmingham,reception,14893,11,14904,14898.5
201112,330,E08000025,Birmingham,year_group_1,14553,0,14553,14553
201112,330,E08000025,Birmingham,year_group_10,12707,0,12707,12707
201112,330,E08000025,Birmingham,year_group_11,12162,0,12162,12162
201112,330,E08000025,Birmingham,year_group_12,4854,0,4854,4854
201112,330,E08000025,Birmingham,year_group_13,3432,0,3432,3432
201112,330,E08000025,Birmingham,year_group_14,186,3,189,187.5
201112,330,E08000025,Birmingham,year_group_2,14240,0,14240,14240
201112,330,E08000025,Birmingham,year_group_3,14055,0,14055,14055
201112,330,E08000025,Birmingham,year_group_4,13582,0,13582,13582
201112,330,E08000025,Birmingham,year_group_5,13097,0,13097,13097
201112,330,E08000025,Birmingham,year_group_6,13089,0,13089,13089
201112,330,E08000025,Birmingham,year_group_7,11960,0,11960,11960
201112,330,E08000025,Birmingham,year_group_8,12307,0,12307,12307
201112,330,E08000025,Birmingham,year_group_9,12266,0,12266,12266
201112,331,E08000026,Coventry,reception,4066,0,4066,4066
201112,331,E08000026,Coventry,year_group_1,3905,0,3905,3905
201112,331,E08000026,Coventry,year_group_10,3580,0,3580,3580
201112,331,E08000026,Coventry,year_group_11,3557,0,3557,3557
201112,331,E08000026,Coventry,year_group_12,1873,0,1873,1873
201112,331,E08000026,Coventry,year_group_13,1587,0,1587,1587
201112,331,E08000026,Coventry,year_group_14,27,0,27,27
201112,331,E08000026,Coventry,year_group_2,3792,0,3792,3792
201112,331,E08000026,Coventry,year_group_3,3783,0,3783,3783
201112,331,E08000026,Coventry,year_group_4,3678,0,3678,3678
201112,331,E08000026,Coventry,year_group_5,3443,0,3443,3443
201112,331,E08000026,Coventry,year_group_6,3476,0,3476,3476
201112,331,E08000026,Coventry,year_group_7,3346,0,3346,3346
201112,331,E08000026,Coventry,year_group_8,3368,0,3368,3368
201112,331,E08000026,Coventry,year_group_9,3398,0,3398,3398
201112,332,E08000027,Dudley,reception,3540,1,3541,3540.5
201112,332,E08000027,Dudley,year_group_1,3593,0,3593,3593
201112,332,E08000027,Dudley,year_group_10,3859,0,3859,3859
201112,332,E08000027,Dudley,year_group_11,3848,0,3848,3848
201112,332,E08000027,Dudley,year_group_12,365,0,365,365
201112,332,E08000027,Dudley,year_group_13,353,0,353,353
201112,332,E08000027,Dudley,year_group_14,8,0,8,8
201112,332,E08000027,Dudley,year_group_2,3623,0,3623,3623
201112,332,E08000027,Dudley,year_group_3,3478,0,3478,3478
201112,332,E08000027,Dudley,year_group_4,3434,0,3434,3434
201112,332,E08000027,Dudley,year_group_5,3438,0,3438,3438
201112,332,E08000027,Dudley,year_group_6,3455,0,3455,3455
201112,332,E08000027,Dudley,year_group_7,3588,0,3588,3588
201112,332,E08000027,Dudley,year_group_8,3623,0,3623,3623
201112,332,E08000027,Dudley,year_group_9,3737,0,3737,3737
201112,333,E08000028,Sandwell,reception,4091,0,4091,4091
201112,333,E08000028,Sandwell,year_group_1,4104,0,4104,4104
201112,333,E08000028,Sandwell,year_group_10,3699,0,3699,3699
201112,333,E08000028,Sandwell,year_group_11,3695,0,3695,3695
201112,333,E08000028,Sandwell,year_group_12,1389,0,1389,1389
201112,333,E08000028,Sandwell,year_group_13,927,0,927,927
201112,333,E08000028,Sandwell,year_group_14,74,0,74,74
201112,333,E08000028,Sandwell,year_group_2,3989,0,3989,3989
201112,333,E08000028,Sandwell,year_group_3,3928,0,3928,3928
201112,333,E08000028,Sandwell,year_group_4,3785,0,3785,3785
201112,333,E08000028,Sandwell,year_group_5,3684,0,3684,3684
201112,333,E08000028,Sandwell,year_group_6,3617,0,3617,3617
201112,333,E08000028,Sandwell,year_group_7,3445,0,3445,3445
201112,333,E08000028,Sandwell,year_group_8,3494,0,3494,3494
201112,333,E08000028,Sandwell,year_group_9,3603,0,3603,3603
201112,334,E08000029,Solihull,reception,2607,0,2607,2607
201112,334,E08000029,Solihull,year_group_1,2542,0,2542,2542
201112,334,E08000029,Solihull,year_group_10,3074,0,3074,3074
201112,334,E08000029,Solihull,year_group_11,3075,0,3075,3075
201112,334,E08000029,Solihull,year_group_12,894,0,894,894
201112,334,E08000029,Solihull,year_group_13,702,0,702,702
201112,334,E08000029,Solihull,year_group_14,9,0,9,9
201112,334,E08000029,Solihull,year_group_2,2537,0,2537,2537
201112,334,E08000029,Solihull,year_group_3,2482,0,2482,2482
201112,334,E08000029,Solihull,year_group_4,2466,0,2466,2466
201112,334,E08000029,Solihull,year_group_5,2308,0,2308,2308
201112,334,E08000029,Solihull,year_group_6,2397,0,2397,2397
201112,334,E08000029,Solihull,year_group_7,3123,0,3123,3123
201112,334,E08000029,Solihull,year_group_8,3139,0,3139,3139
201112,334,E08000029,Solihull,year_group_9,3055,0,3055,3055
201112,335,E08000030,Walsall,reception,3438,2,3440,3439
201112,335,E08000030,Walsall,year_group_1,3531,0,3531,3531
201112,335,E08000030,Walsall,year_group_10,3465,0,3465,3465
201112,335,E08000030,Walsall,year_group_11,3375,0,3375,3375
201112,335,E08000030,Walsall,year_group_12,1862,0,1862,1862
201112,335,E08000030,Walsall,year_group_13,1401,0,1401,1401
201112,335,E08000030,Walsall,year_group_14,7,0,7,7
201112,335,E08000030,Walsall,year_group_2,3341,0,3341,3341
201112,335,E08000030,Walsall,year_group_3,3297,0,3297,3297
201112,335,E08000030,Walsall,year_group_4,3237,0,3237,3237
201112,335,E08000030,Walsall,year_group_5,3148,0,3148,3148
201112,335,E08000030,Walsall,year_group_6,3122,0,3122,3122
201112,335,E08000030,Walsall,year_group_7,3321,0,3321,3321
201112,335,E08000030,Walsall,year_group_8,3317,0,3317,3317
201112,335,E08000030,Walsall,year_group_9,3454,0,3454,3454
201112,336,E08000031,Wolverhampton,reception,3030,0,3030,3030
201112,336,E08000031,Wolverhampton,year_group_1,2888,0,2888,2888
201112,336,E08000031,Wolverhampton,year_group_10,2677,0,2677,2677
201112,336,E08000031,Wolverhampton,year_group_11,2632,0,2632,2632
201112,336,E08000031,Wolverhampton,year_group_12,1229,0,1229,1229
201112,336,E08000031,Wolverhampton,year_group_13,1174,0,1174,1174
201112,336,E08000031,Wolverhampton,year_group_14,0,0,0,0
201112,336,E08000031,Wolverhampton,year_group_2,2917,0,2917,2917
201112,336,E08000031,Wolverhampton,year_group_3,2773,0,2773,2773
201112,336,E08000031,Wolverhampton,year_group_4,2772,0,2772,2772
201112,336,E08000031,Wolverhampton,year_group_5,2636,0,2636,2636
201112,336,E08000031,Wolverhampton,year_group_6,2591,0,2591,2591
201112,336,E08000031,Wolverhampton,year_group_7,2380,0,2380,2380
201112,336,E08000031,Wolverhampton,year_group_8,2495,0,2495,2495
201112,336,E08000031,Wolverhampton,year_group_9,2507,0,2507,2507
201112,340,E08000011,Knowsley,reception,1743,0,1743,1743
201112,340,E08000011,Knowsley,year_group_1,1831,0,1831,1831
201112,340,E08000011,Knowsley,year_group_10,1383,0,1383,1383
201112,340,E08000011,Knowsley,year_group_11,1429,0,1429,1429
201112,340,E08000011,Knowsley,year_group_12,157,0,157,157
201112,340,E08000011,Knowsley,year_group_13,112,0,112,112
201112,340,E08000011,Knowsley,year_group_14,0,0,0,0
201112,340,E08000011,Knowsley,year_group_2,1798,0,1798,1798
201112,340,E08000011,Knowsley,year_group_3,1663,0,1663,1663
201112,340,E08000011,Knowsley,year_group_4,1700,0,1700,1700
201112,340,E08000011,Knowsley,year_group_5,1599,0,1599,1599
201112,340,E08000011,Knowsley,year_group_6,1707,0,1707,1707
201112,340,E08000011,Knowsley,year_group_7,1176,0,1176,1176
201112,340,E08000011,Knowsley,year_group_8,1232,0,1232,1232
201112,340,E08000011,Knowsley,year_group_9,1256,0,1256,1256
201112,341,E08000012,Liverpool,reception,4867,0,4867,4867
201112,341,E08000012,Liverpool,year_group_1,4762,0,4762,4762
201112,341,E08000012,Liverpool,year_group_10,5136,0,5136,5136
201112,341,E08000012,Liverpool,year_group_11,4880,0,4880,4880
201112,341,E08000012,Liverpool,year_group_12,3165,0,3165,3165
201112,341,E08000012,Liverpool,year_group_13,2477,0,2477,2477
201112,341,E08000012,Liverpool,year_group_14,7,0,7,7
201112,341,E08000012,Liverpool,year_group_2,4588,0,4588,4588
201112,341,E08000012,Liverpool,year_group_3,4494,0,4494,4494
201112,341,E08000012,Liverpool,year_group_4,4410,0,4410,4410
201112,341,E08000012,Liverpool,year_group_5,4338,0,4338,4338
201112,341,E08000012,Liverpool,year_group_6,4367,0,4367,4367
201112,341,E08000012,Liverpool,year_group_7,4547,0,4547,4547
201112,341,E08000012,Liverpool,year_group_8,4806,0,4806,4806
201112,341,E08000012,Liverpool,year_group_9,4877,0,4877,4877
201112,342,E08000013,St. Helens,reception,1997,1,1998,1997.5
201112,342,E08000013,St. Helens,year_group_1,1967,0,1967,1967
201112,342,E08000013,St. Helens,year_group_10,1961,0,1961,1961
201112,342,E08000013,St. Helens,year_group_11,1946,0,1946,1946
201112,342,E08000013,St. Helens,year_group_12,636,0,636,636
201112,342,E08000013,St. Helens,year_group_13,442,0,442,442
201112,342,E08000013,St. Helens,year_group_14,11,0,11,11
201112,342,E08000013,St. Helens,year_group_2,1935,0,1935,1935
201112,342,E08000013,St. Helens,year_group_3,1925,0,1925,1925
201112,342,E08000013,St. Helens,year_group_4,1884,0,1884,1884
201112,342,E08000013,St. Helens,year_group_5,1882,0,1882,1882
201112,342,E08000013,St. Helens,year_group_6,1848,0,1848,1848
201112,342,E08000013,St. Helens,year_group_7,1824,0,1824,1824
201112,342,E08000013,St. Helens,year_group_8,1883,0,1883,1883
201112,342,E08000013,St. Helens,year_group_9,1828,0,1828,1828
201112,343,E08000014,Sefton,reception,2872,2,2874,2873
201112,343,E08000014,Sefton,year_group_1,2891,0,2891,2891
201112,343,E08000014,Sefton,year_group_10,3467,0,3467,3467
201112,343,E08000014,Sefton,year_group_11,3347,0,3347,3347
201112,343,E08000014,Sefton,year_group_12,1370,0,1370,1370
201112,343,E08000014,Sefton,year_group_13,1001,0,1001,1001
201112,343,E08000014,Sefton,year_group_14,0,0,0,0
201112,343,E08000014,Sefton,year_group_2,2776,0,2776,2776
201112,343,E08000014,Sefton,year_group_3,2828,0,2828,2828
201112,343,E08000014,Sefton,year_group_4,2826,0,2826,2826
201112,343,E08000014,Sefton,year_group_5,2754,0,2754,2754
201112,343,E08000014,Sefton,year_group_6,2787,0,2787,2787
201112,343,E08000014,Sefton,year_group_7,3049,0,3049,3049
201112,343,E08000014,Sefton,year_group_8,3147,0,3147,3147
201112,343,E08000014,Sefton,year_group_9,3281,0,3281,3281
201112,344,E08000015,Wirral,reception,3651,5,3656,3653.5
201112,344,E08000015,Wirral,year_group_1,3575,0,3575,3575
201112,344,E08000015,Wirral,year_group_10,3751,0,3751,3751
201112,344,E08000015,Wirral,year_group_11,3723,0,3723,3723
201112,344,E08000015,Wirral,year_group_12,2202,0,2202,2202
201112,344,E08000015,Wirral,year_group_13,1743,1,1744,1743.5
201112,344,E08000015,Wirral,year_group_14,9,0,9,9
201112,344,E08000015,Wirral,year_group_2,3547,0,3547,3547
201112,344,E08000015,Wirral,year_group_3,3506,0,3506,3506
201112,344,E08000015,Wirral,year_group_4,3381,0,3381,3381
201112,344,E08000015,Wirral,year_group_5,3255,0,3255,3255
201112,344,E08000015,Wirral,year_group_6,3338,0,3338,3338
201112,344,E08000015,Wirral,year_group_7,3433,0,3433,3433
201112,344,E08000015,Wirral,year_group_8,3587,0,3587,3587
201112,344,E08000015,Wirral,year_group_9,3607,0,3607,3607
201112,350,E08000001,Bolton,reception,3587,12,3599,3593
201112,350,E08000001,Bolton,year_group_1,3540,0,3540,3540
201112,350,E08000001,Bolton,year_group_10,3555,0,3555,3555
201112,350,E08000001,Bolton,year_group_11,3436,0,3436,3436
201112,350,E08000001,Bolton,year_group_12,941,0,941,941
201112,350,E08000001,Bolton,year_group_13,683,0,683,683
201112,350,E08000001,Bolton,year_group_14,0,0,0,0
201112,350,E08000001,Bolton,year_group_2,3436,0,3436,3436
201112,350,E08000001,Bolton,year_group_3,3411,0,3411,3411
201112,350,E08000001,Bolton,year_group_4,3243,0,3243,3243
201112,350,E08000001,Bolton,year_group_5,3247,0,3247,3247
201112,350,E08000001,Bolton,year_group_6,3205,0,3205,3205
201112,350,E08000001,Bolton,year_group_7,3229,0,3229,3229
201112,350,E08000001,Bolton,year_group_8,3346,0,3346,3346
201112,350,E08000001,Bolton,year_group_9,3392,0,3392,3392
201112,351,E08000002,Bury,reception,2272,1,2273,2272.5
201112,351,E08000002,Bury,year_group_1,2220,0,2220,2220
201112,351,E08000002,Bury,year_group_10,2256,0,2256,2256
201112,351,E08000002,Bury,year_group_11,2217,0,2217,2217
201112,351,E08000002,Bury,year_group_12,86,0,86,86
201112,351,E08000002,Bury,year_group_13,1,0,1,1
201112,351,E08000002,Bury,year_group_14,0,0,0,0
201112,351,E08000002,Bury,year_group_2,2214,0,2214,2214
201112,351,E08000002,Bury,year_group_3,2133,0,2133,2133
201112,351,E08000002,Bury,year_group_4,2107,0,2107,2107
201112,351,E08000002,Bury,year_group_5,2043,0,2043,2043
201112,351,E08000002,Bury,year_group_6,2061,0,2061,2061
201112,351,E08000002,Bury,year_group_7,2101,0,2101,2101
201112,351,E08000002,Bury,year_group_8,2163,0,2163,2163
201112,351,E08000002,Bury,year_group_9,2201,0,2201,2201
201112,352,E08000003,Manchester,reception,6281,14,6295,6288
201112,352,E08000003,Manchester,year_group_1,6149,0,6149,6149
201112,352,E08000003,Manchester,year_group_10,4494,0,4494,4494
201112,352,E08000003,Manchester,year_group_11,4423,0,4423,4423
201112,352,E08000003,Manchester,year_group_12,800,0,800,800
201112,352,E08000003,Manchester,year_group_13,553,0,553,553
201112,352,E08000003,Manchester,year_group_14,0,0,0,0
201112,352,E08000003,Manchester,year_group_2,5729,0,5729,5729
201112,352,E08000003,Manchester,year_group_3,5452,0,5452,5452
201112,352,E08000003,Manchester,year_group_4,5248,0,5248,5248
201112,352,E08000003,Manchester,year_group_5,4984,0,4984,4984
201112,352,E08000003,Manchester,year_group_6,4877,0,4877,4877
201112,352,E08000003,Manchester,year_group_7,4488,0,4488,4488
201112,352,E08000003,Manchester,year_group_8,4571,0,4571,4571
201112,352,E08000003,Manchester,year_group_9,4398,0,4398,4398
201112,353,E08000004,Oldham,reception,3233,0,3233,3233
201112,353,E08000004,Oldham,year_group_1,3220,0,3220,3220
201112,353,E08000004,Oldham,year_group_10,3125,0,3125,3125
201112,353,E08000004,Oldham,year_group_11,3044,0,3044,3044
201112,353,E08000004,Oldham,year_group_12,495,0,495,495
201112,353,E08000004,Oldham,year_group_13,401,0,401,401
201112,353,E08000004,Oldham,year_group_14,0,0,0,0
201112,353,E08000004,Oldham,year_group_2,3204,0,3204,3204
201112,353,E08000004,Oldham,year_group_3,3102,0,3102,3102
201112,353,E08000004,Oldham,year_group_4,3050,0,3050,3050
201112,353,E08000004,Oldham,year_group_5,2955,0,2955,2955
201112,353,E08000004,Oldham,year_group_6,2948,0,2948,2948
201112,353,E08000004,Oldham,year_group_7,2860,0,2860,2860
201112,353,E08000004,Oldham,year_group_8,2900,0,2900,2900
201112,353,E08000004,Oldham,year_group_9,2967,0,2967,2967
201112,354,E08000005,Rochdale,reception,2825,25,2850,2837.5
201112,354,E08000005,Rochdale,year_group_1,2713,0,2713,2713
201112,354,E08000005,Rochdale,year_group_10,2460,0,2460,2460
201112,354,E08000005,Rochdale,year_group_11,2424,0,2424,2424
201112,354,E08000005,Rochdale,year_group_12,128,0,128,128
201112,354,E08000005,Rochdale,year_group_13,211,0,211,211
