year,itl22cd,nc_year,headcount,previous_headcount,proportion_continuing
2022,TLD3,year_group_7,36408,37548,0.969638862256312
2022,TLD3,year_group_8,35915,35664,1.0070379093764
2022,TLD3,year_group_9,35487,35386,1.00285423613859
2012,TLE3,year_group_1,15538,15401,1.00889552626453
2012,TLE3,year_group_10,14557,14520,1.00254820936639
2012,TLE3,year_group_11,14989,15039,0.996675310858435
2012,TLE3,year_group_12,4933,14929,0.330430705338603
2012,TLE3,year_group_13,3878,4729,0.820046521463311
2012,TLE3,year_group_14,28,3809,0.00735101076398005
2012,TLE3,year_group_2,15074,14987,1.00580503102689
2012,TLE3,year_group_3,14820,14810,1.00067521944632
2012,TLE3,year_group_4,14521,14463,1.00401023300837
2012,TLE3,year_group_5,14044,14003,1.002927944012
2012,TLE3,year_group_6,13503,13468,1.00259875259875
2012,TLE3,year_group_7,13405,13615,0.984575835475578
2012,TLE3,year_group_8,13736,13654,1.00600556613447
2012,TLE3,year_group_9,14131,14078,1.00376473930956
2013,TLE3,year_group_1,16222,15987,1.01469944329768
2013,TLE3,year_group_10,14150,14131,1.00134456160215
2013,TLE3,year_group_11,14500,14557,0.996084358040805
2013,TLE3,year_group_12,5197,14989,0.346720928681033
2013,TLE3,year_group_13,3902,4933,0.790999391850801
2013,TLE3,year_group_14,45,3878,0.0116039195461578
2013,TLE3,year_group_2,15646,15538,1.00695070150599
2013,TLE3,year_group_3,15140,15074,1.00437839989386
2013,TLE3,year_group_4,14899,14820,1.005330634278
2013,TLE3,year_group_5,14571,14521,1.00344328902968
2013,TLE3,year_group_6,14060,14044,1.00113927655938
2013,TLE3,year_group_7,13322,13503,0.986595571354514
2013,TLE3,year_group_8,13443,13405,1.00283476314808
2013,TLE3,year_group_9,13729,13736,0.999490390215492
2014,TLE3,year_group_1,16205,15947,1.01617859158462
2014,TLE3,year_group_10,13848,13729,1.00866778352393
2014,TLE3,year_group_11,14127,14150,0.998374558303887
2014,TLE3,year_group_12,5180,14500,0.357241379310345
2014,TLE3,year_group_13,4037,5197,0.776794304406388
2014,TLE3,year_group_14,79,3902,0.0202460276781138
2014,TLE3,year_group_2,16319,16222,1.00597953396622
2014,TLE3,year_group_3,15633,15646,0.999169116707146
2014,TLE3,year_group_4,15177,15140,1.00244385733157
2014,TLE3,year_group_5,14901,14899,1.00013423719713
2014,TLE3,year_group_6,14573,14571,1.00013725893899
2014,TLE3,year_group_7,13743,14060,0.977453769559033
2014,TLE3,year_group_8,13362,13322,1.00300255216934
2014,TLE3,year_group_9,13451,13443,1.00059510525924
2015,TLE3,year_group_1,16465,16259,1.01266990589827
2015,TLE3,year_group_10,13449,13451,0.999851312170099
2015,TLE3,year_group_11,13703,13848,0.989529173887926
2015,TLE3,year_group_12,4815,14127,0.340836695689106
2015,TLE3,year_group_13,4089,5180,0.789382239382239
2015,TLE3,year_group_14,50,4037,0.012385434728759
2015,TLE3,year_group_2,16215,16205,1.00061709348966
2015,TLE3,year_group_3,16283,16319,0.997793982474416
2015,TLE3,year_group_4,15652,15633,1.0012153777266
2015,TLE3,year_group_5,15162,15177,0.99901166238387
2015,TLE3,year_group_6,14834,14901,0.995503657472653
2015,TLE3,year_group_7,14194,14573,0.97399300075482
2015,TLE3,year_group_8,13712,13743,0.997744306192243
2015,TLE3,year_group_9,13324,13362,0.997156114354139
2016,TLE3,year_group_1,16625,16506,1.00720949957591
2016,TLE3,year_group_10,13303,13324,0.998423896727709
2016,TLE3,year_group_11,13337,13449,0.991672243289464
2016,TLE3,year_group_12,4636,13703,0.338320075895789
2016,TLE3,year_group_13,3900,4815,0.809968847352025
2016,TLE3,year_group_14,30,4089,0.00733675715333822
2016,TLE3,year_group_2,16496,16465,1.00188278165806
2016,TLE3,year_group_3,16177,16215,0.997656490903484
2016,TLE3,year_group_4,16246,16283,0.997727691457348
2016,TLE3,year_group_5,15647,15652,0.999680552006133
2016,TLE3,year_group_6,15137,15162,0.998351141010421
2016,TLE3,year_group_7,14471,14834,0.975529189699339
2016,TLE3,year_group_8,14138,14194,0.996054670987741
2016,TLE3,year_group_9,13648,13712,0.995332555425904
2017,TLE3,year_group_1,16703,16568,1.00814823756639
2017,TLE3,year_group_10,13666,13648,1.00131887456038
2017,TLE3,year_group_11,13146,13303,0.988198150793054
2017,TLE3,year_group_12,4180,13337,0.31341381120192
2017,TLE3,year_group_13,3722,4636,0.802847282139776
2017,TLE3,year_group_14,38,3900,0.00974358974358974
2017,TLE3,year_group_2,16588,16625,0.997774436090226
2017,TLE3,year_group_3,16442,16496,0.99672647914646
2017,TLE3,year_group_4,16122,16177,0.996600111269086
2017,TLE3,year_group_5,16236,16246,0.999384463868029
2017,TLE3,year_group_6,15571,15647,0.995142838882853
2017,TLE3,year_group_7,14736,15137,0.973508621259166
2017,TLE3,year_group_8,14437,14471,0.997650473360514
2017,TLE3,year_group_9,14077,14138,0.995685386900552
2018,TLE3,year_group_1,16297,16165,1.00816579028766
2018,TLE3,year_group_10,13988,14077,0.993677630176884
2018,TLE3,year_group_11,13488,13666,0.986974974388995
2018,TLE3,year_group_12,4038,13146,0.307165677772707
2018,TLE3,year_group_13,3737,4180,0.894019138755981
2018,TLE3,year_group_14,11,3722,0.00295540032240731
2018,TLE3,year_group_2,16740,16703,1.00221517092738
2018,TLE3,year_group_3,16575,16588,0.999216300940439
2018,TLE3,year_group_4,16442,16442,1
2018,TLE3,year_group_5,16093,16122,0.998201215730058
2018,TLE3,year_group_6,16231,16236,0.999692042374969
2018,TLE3,year_group_7,15126,15571,0.971421231777021
2018,TLE3,year_group_8,14702,14736,0.997692725298588
2018,TLE3,year_group_9,14356,14437,0.994389416083674
2019,TLE3,year_group_1,15774,15655,1.00760140530182
2019,TLE3,year_group_10,14248,14356,0.99247701309557
2019,TLE3,year_group_11,13878,13988,0.992136116671433
2019,TLE3,year_group_12,3899,13488,0.289071767497034
2019,TLE3,year_group_13,3616,4038,0.895492818226845
2019,TLE3,year_group_14,15,3737,0.00401391490500401
2019,TLE3,year_group_2,16335,16297,1.00233171749402
2019,TLE3,year_group_3,16694,16740,0.997252090800478
2019,TLE3,year_group_4,16566,16575,0.999457013574661
2019,TLE3,year_group_5,16383,16442,0.996411628755626
2019,TLE3,year_group_6,16080,16093,0.999192195364444
2019,TLE3,year_group_7,15766,16231,0.971351118230547
2019,TLE3,year_group_8,15076,15126,0.996694433425889
2019,TLE3,year_group_9,14627,14702,0.994898653244457
2020,TLE3,year_group_1,15746,15739,1.00044475506703
2020,TLE3,year_group_10,14536,14627,0.993778628563615
2020,TLE3,year_group_11,14165,14248,0.994174620999438
2020,TLE3,year_group_12,4375,13878,0.315247153768555
2020,TLE3,year_group_13,3694,3899,0.947422416004104
2020,TLE3,year_group_14,7,3616,0.0019358407079646
2020,TLE3,year_group_2,15642,15774,0.99163179916318
2020,TLE3,year_group_3,16201,16335,0.991796755433119
2020,TLE3,year_group_4,16598,16694,0.994249430933269
2020,TLE3,year_group_5,16472,16566,0.994325727393456
2020,TLE3,year_group_6,16274,16383,0.993346761887322
2020,TLE3,year_group_7,15614,16080,0.971019900497512
2020,TLE3,year_group_8,15686,15766,0.994925789673982
2020,TLE3,year_group_9,15036,15076,0.997346776333245
2021,TLE3,year_group_1,15946,15606,1.02178649237473
2021,TLE3,year_group_10,15002,15036,0.997738760308593
2021,TLE3,year_group_11,14465,14536,0.995115575123831
2021,TLE3,year_group_12,4223,14165,0.298129191669608
2021,TLE3,year_group_13,3884,4375,0.887771428571429
2021,TLE3,year_group_14,6,3694,0.00162425554953979
2021,TLE3,year_group_2,15900,15746,1.00978026165375
2021,TLE3,year_group_3,15728,15642,1.00549801815625
2021,TLE3,year_group_4,16337,16201,1.00839454354669
2021,TLE3,year_group_5,16671,16598,1.00439812025545
2021,TLE3,year_group_6,16542,16472,1.00424963574551
2021,TLE3,year_group_7,15844,16274,0.973577485559789
2021,TLE3,year_group_8,15619,15614,1.00032022543871
2021,TLE3,year_group_9,15720,15686,1.00216753793191
2022,TLE3,year_group_1,16042,15666,1.02400102132006
2022,TLE3,year_group_10,15602,15720,0.992493638676845
2022,TLE3,year_group_11,14919,15002,0.994467404346087
2022,TLE3,year_group_12,4290,14465,0.296577946768061
2022,TLE3,year_group_13,3786,4223,0.896519062278001
2022,TLE3,year_group_14,22,3884,0.00566426364572606
2022,TLE3,year_group_2,16243,15946,1.018625360592
2022,TLE3,year_group_3,16116,15900,1.01358490566038
2022,TLE3,year_group_4,15940,15728,1.01347914547304
2022,TLE3,year_group_5,16503,16337,1.01016098426884
2022,TLE3,year_group_6,16799,16671,1.00767800371903
2022,TLE3,year_group_7,16113,16542,0.974066013783098
2022,TLE3,year_group_8,15823,15844,0.998674577126988
2022,TLE3,year_group_9,15671,15619,1.00332927844292
2012,TLG3,year_group_1,36059,35679,1.01065052271644
2012,TLG3,year_group_10,32024,32020,1.0001249219238
2012,TLG3,year_group_11,32610,33061,0.986358549348175
2012,TLG3,year_group_12,13044,32344,0.403289636408608
2012,TLG3,year_group_13,10077,12466,0.808358735761271
2012,TLG3,year_group_14,312,9576,0.0325814536340852
2012,TLG3,year_group_2,35245,35116,1.00367353912746
2012,TLG3,year_group_3,34430,34439,0.999738668370162
2012,TLG3,year_group_4,33855,33796,1.00174576873003
2012,TLG3,year_group_5,32986,32954,1.00097105055532
2012,TLG3,year_group_6,31796,31754,1.00132266801033
2012,TLG3,year_group_7,30896,31747,0.973194317573314
2012,TLG3,year_group_8,31220,31163,1.00182909219266
2012,TLG3,year_group_9,31786,31743,1.0013546293671
2013,TLG3,year_group_1,37847,37277,1.01529093006411
2013,TLG3,year_group_10,31992,31786,1.00648084062166
2013,TLG3,year_group_11,31591,32024,0.986478890831876
2013,TLG3,year_group_12,14026,32610,0.430113462128182
2013,TLG3,year_group_13,10559,13044,0.809490953695186
2013,TLG3,year_group_14,147,10077,0.014587674903245
2013,TLG3,year_group_2,36319,36059,1.00721040516931
2013,TLG3,year_group_3,35368,35245,1.00348985671726
2013,TLG3,year_group_4,34586,34430,1.00453093232646
2013,TLG3,year_group_5,34037,33855,1.00537586767095
2013,TLG3,year_group_6,33216,32986,1.00697265506579
2013,TLG3,year_group_7,30828,31796,0.96955591898352
2013,TLG3,year_group_8,31103,30896,1.00669989642672
2013,TLG3,year_group_9,31391,31220,1.00547725816784
2014,TLG3,year_group_1,37788,37251,1.01441572038335
2014,TLG3,year_group_10,31758,31391,1.01169124908413
2014,TLG3,year_group_11,31462,31992,0.983433358339585
2014,TLG3,year_group_12,13499,31591,0.427305245164762
2014,TLG3,year_group_13,11218,14026,0.799800370740054
2014,TLG3,year_group_14,162,10559,0.0153423619660953
2014,TLG3,year_group_2,38200,37847,1.00932702724126
2014,TLG3,year_group_3,36488,36319,1.00465321181751
2014,TLG3,year_group_4,35535,35368,1.00472178240217
2014,TLG3,year_group_5,34746,34586,1.00462614930897
2014,TLG3,year_group_6,34206,34037,1.00496518494579
2014,TLG3,year_group_7,32468,33216,0.977480732177264
2014,TLG3,year_group_8,31104,30828,1.00895289996107
2014,TLG3,year_group_9,31280,31103,1.00569076937916
2015,TLG3,year_group_1,38326,37792,1.0141299745978
2015,TLG3,year_group_10,31664,31280,1.01227621483376
2015,TLG3,year_group_11,31459,31758,0.990585049436362
2015,TLG3,year_group_12,13209,31462,0.419839806751001
2015,TLG3,year_group_13,10894,13499,0.807022742425365
2015,TLG3,year_group_14,272,11218,0.0242467463005883
2015,TLG3,year_group_2,38159,37788,1.0098179316185
2015,TLG3,year_group_3,38507,38200,1.00803664921466
2015,TLG3,year_group_4,36797,36488,1.0084685376014
2015,TLG3,year_group_5,35864,35535,1.00925847755734
2015,TLG3,year_group_6,34986,34746,1.00690726990157
2015,TLG3,year_group_7,33682,34206,0.984681050108168
2015,TLG3,year_group_8,32726,32468,1.00794628557349
2015,TLG3,year_group_9,31369,31104,1.00851980452675
2016,TLG3,year_group_1,40080,39466,1.01555769523134
2016,TLG3,year_group_10,31832,31369,1.01475979470178
2016,TLG3,year_group_11,31443,31664,0.993020464881253
2016,TLG3,year_group_12,12931,31459,0.411042944785276
2016,TLG3,year_group_13,10955,13209,0.829358770535241
2016,TLG3,year_group_14,127,10894,0.011657793280705
2016,TLG3,year_group_2,38692,38326,1.00954965297709
2016,TLG3,year_group_3,38514,38159,1.00930317880448
2016,TLG3,year_group_4,38872,38507,1.00947879606305
2016,TLG3,year_group_5,37091,36797,1.00798978177569
2016,TLG3,year_group_6,36219,35864,1.00989850546509
2016,TLG3,year_group_7,34457,34986,0.984879666152175
2016,TLG3,year_group_8,34008,33682,1.00967876016864
2016,TLG3,year_group_9,32906,32726,1.00550021389721
2017,TLG3,year_group_1,40212,39857,1.00890684196001
2017,TLG3,year_group_10,33080,32906,1.00528778946089
2017,TLG3,year_group_11,31405,31832,0.986585825584318
2017,TLG3,year_group_12,12406,31443,0.394555226918551
2017,TLG3,year_group_13,10629,12931,0.821978191941845
2017,TLG3,year_group_14,137,10955,0.0125057051574623
2017,TLG3,year_group_2,40231,40080,1.00376746506986
2017,TLG3,year_group_3,38778,38692,1.00222268169131
2017,TLG3,year_group_4,38601,38514,1.00225891883471
2017,TLG3,year_group_5,38896,38872,1.00061741098992
2017,TLG3,year_group_6,37210,37091,1.00320832546979
2017,TLG3,year_group_7,35267,36219,0.973715453215163
2017,TLG3,year_group_8,34506,34457,1.00142206228052
2017,TLG3,year_group_9,33971,34008,0.998912020701012
2018,TLG3,year_group_1,39431,39134,1.00758930852967
2018,TLG3,year_group_10,34130,33971,1.00468046274764
2018,TLG3,year_group_11,32557,33080,0.98418984280532
2018,TLG3,year_group_12,12441,31405,0.39614711033275
2018,TLG3,year_group_13,10760,12406,0.867322263420925
2018,TLG3,year_group_14,37,10629,0.00348104243108477
2018,TLG3,year_group_2,40397,40212,1.00460061673132
2018,TLG3,year_group_3,40188,40231,0.998931172478934
2018,TLG3,year_group_4,38811,38778,1.00085099798855
2018,TLG3,year_group_5,38651,38601,1.00129530323049
2018,TLG3,year_group_6,39002,38896,1.00272521596051
2018,TLG3,year_group_7,36108,37210,0.970384305294276
2018,TLG3,year_group_8,35424,35267,1.00445175376414
2018,TLG3,year_group_9,34608,34506,1.00295600765084
2019,TLG3,year_group_1,38550,38269,1.00734275784578
2019,TLG3,year_group_10,34805,34608,1.00569232547388
2019,TLG3,year_group_11,33821,34130,0.990946381482567
2019,TLG3,year_group_12,12599,32557,0.38698283011334
2019,TLG3,year_group_13,11102,12441,0.892371995820272
2019,TLG3,year_group_14,16,10760,0.00148698884758364
2019,TLG3,year_group_2,39530,39431,1.00251071491973
2019,TLG3,year_group_3,40344,40397,0.998688021387727
2019,TLG3,year_group_4,40168,40188,0.999502339006669
2019,TLG3,year_group_5,38845,38811,1.00087604029785
2019,TLG3,year_group_6,38674,38651,1.00059506869163
2019,TLG3,year_group_7,37756,39002,0.968052920363058
2019,TLG3,year_group_8,36170,36108,1.00171707100919
2019,TLG3,year_group_9,35384,35424,0.998870822041554
2020,TLG3,year_group_1,37684,37733,0.998701401955848
2020,TLG3,year_group_10,35534,35384,1.00423920416007
2020,TLG3,year_group_11,34656,34805,0.995719005889958
2020,TLG3,year_group_12,13460,33821,0.397977587889181
2020,TLG3,year_group_13,11605,12599,0.921104849591237
2020,TLG3,year_group_14,49,11102,0.00441361916771753
2020,TLG3,year_group_2,38410,38550,0.996368352788586
2020,TLG3,year_group_3,39239,39530,0.992638502403238
2020,TLG3,year_group_4,40154,40344,0.995290501685505
2020,TLG3,year_group_5,39894,40168,0.99317864967138
2020,TLG3,year_group_6,38710,38845,0.996524649247007
2020,TLG3,year_group_7,37244,38674,0.963024254020789
2020,TLG3,year_group_8,37659,37756,0.997430871914398
2020,TLG3,year_group_9,36139,36170,0.999142936134918
2021,TLG3,year_group_1,38325,37553,1.0205576119085
2021,TLG3,year_group_10,36410,36139,1.00749882398517
2021,TLG3,year_group_11,35582,35534,1.00135081893398
2021,TLG3,year_group_12,13128,34656,0.378808864265928
2021,TLG3,year_group_13,12167,13460,0.903937592867756
2021,TLG3,year_group_14,30,11605,0.002585092632486
2021,TLG3,year_group_2,38113,37684,1.01138414181085
2021,TLG3,year_group_3,38711,38410,1.00783650091122
2021,TLG3,year_group_4,39528,39239,1.00736512143531
2021,TLG3,year_group_5,40347,40154,1.00480649499427
2021,TLG3,year_group_6,40145,39894,1.00629167293327
2021,TLG3,year_group_7,37579,38710,0.970782743477138
2021,TLG3,year_group_8,37497,37244,1.00679304048974
2021,TLG3,year_group_9,37806,37659,1.00390344937465
2022,TLG3,year_group_1,38045,36993,1.02843781255913
2022,TLG3,year_group_10,38086,37806,1.00740623181506
2022,TLG3,year_group_11,36338,36410,0.998022521285361
2022,TLG3,year_group_12,13274,35582,0.373053791242763
2022,TLG3,year_group_13,11759,13128,0.895719073735527
2022,TLG3,year_group_14,43,12167,0.00353414974932194
2022,TLG3,year_group_2,39026,38325,1.01829093281148
2022,TLG3,year_group_3,38664,38113,1.01445700941936
2022,TLG3,year_group_4,39274,38711,1.01454366975795
2022,TLG3,year_group_5,40125,39528,1.01510321797207
2022,TLG3,year_group_6,40897,40347,1.01363174461546
2022,TLG3,year_group_7,38815,40145,0.966870095902354
2022,TLG3,year_group_8,37880,37579,1.00800979270337
2022,TLG3,year_group_9,37689,37497,1.00512040963277
2012,TLE4,year_group_1,28215,28111,1.00369961936608
2012,TLE4,year_group_10,24535,24492,1.00175567532255
2012,TLE4,year_group_11,24651,24823,0.993070942271281
2012,TLE4,year_group_12,10641,24839,0.428398888844156
2012,TLE4,year_group_13,7913,10372,0.762919398380255
2012,TLE4,year_group_14,131,7971,0.0164345753355915
2012,TLE4,year_group_2,27918,27912,1.00021496130696
2012,TLE4,year_group_3,26916,26973,0.997886775664553
2012,TLE4,year_group_4,26288,26302,0.999467721085849
2012,TLE4,year_group_5,25254,25298,0.998260732073682
2012,TLE4,year_group_6,24626,24682,0.997731140102099
2012,TLE4,year_group_7,23549,24364,0.966549006731243
2012,TLE4,year_group_8,23944,23917,1.00112890412677
2012,TLE4,year_group_9,24684,24673,1.0004458314757
2013,TLE4,year_group_1,29498,29151,1.01190353675689
2013,TLE4,year_group_10,24785,24684,1.00409171933236
2013,TLE4,year_group_11,24465,24535,0.997146932952924
2013,TLE4,year_group_12,11092,24651,0.449961462009655
2013,TLE4,year_group_13,8017,10641,0.753406634714782
2013,TLE4,year_group_14,91,7913,0.0115000631871604
2013,TLE4,year_group_2,28377,28215,1.00574162679426
2013,TLE4,year_group_3,28031,27918,1.00404756787736
2013,TLE4,year_group_4,27029,26916,1.0041982463962
2013,TLE4,year_group_5,26394,26288,1.00403225806452
2013,TLE4,year_group_6,25362,25254,1.00427655024947
2013,TLE4,year_group_7,23848,24626,0.968407374319825
2013,TLE4,year_group_8,23674,23549,1.00530808102255
2013,TLE4,year_group_9,24065,23944,1.00505345806883
2014,TLE4,year_group_1,29808,29444,1.01236245075397
2014,TLE4,year_group_10,24232,24065,1.00693953874922
2014,TLE4,year_group_11,24696,24785,0.996409118418398
2014,TLE4,year_group_12,10711,24465,0.437809115062334
2014,TLE4,year_group_13,8281,11092,0.74657410746484
2014,TLE4,year_group_14,70,8017,0.00873144567793439
2014,TLE4,year_group_2,29588,29498,1.00305105430877
2014,TLE4,year_group_3,28491,28377,1.00401733798499
2014,TLE4,year_group_4,28106,28031,1.00267560914702
2014,TLE4,year_group_5,27060,27029,1.00114691627511
2014,TLE4,year_group_6,26494,26394,1.00378873986512
2014,TLE4,year_group_7,24592,25362,0.96963961832663
2014,TLE4,year_group_8,24000,23848,1.00637370010064
2014,TLE4,year_group_9,23724,23674,1.0021120216271
2015,TLE4,year_group_1,30679,30392,1.00944327454593
2015,TLE4,year_group_10,23680,23724,0.998145338054291
2015,TLE4,year_group_11,24056,24232,0.992736876857049
2015,TLE4,year_group_12,10133,24696,0.410309361839974
2015,TLE4,year_group_13,7879,10711,0.735598917001214
2015,TLE4,year_group_14,37,8281,0.00446805941311436
2015,TLE4,year_group_2,29895,29808,1.00291867954911
2015,TLE4,year_group_3,29528,29588,0.997972150871975
2015,TLE4,year_group_4,28476,28491,0.999473517953038
2015,TLE4,year_group_5,28050,28106,0.998007542873408
2015,TLE4,year_group_6,27042,27060,0.999334811529934
2015,TLE4,year_group_7,25588,26494,0.965803578168642
2015,TLE4,year_group_8,24582,24592,0.999593363695511
2015,TLE4,year_group_9,23992,24000,0.999666666666667
2016,TLE4,year_group_1,30562,30286,1.00911312157432
2016,TLE4,year_group_10,24026,23992,1.00141713904635
2016,TLE4,year_group_11,23467,23680,0.991005067567568
2016,TLE4,year_group_12,9664,24056,0.401729298303957
2016,TLE4,year_group_13,8081,10133,0.797493338596664
2016,TLE4,year_group_14,46,7879,0.00583830435334433
2016,TLE4,year_group_2,30766,30679,1.00283581603051
2016,TLE4,year_group_3,29945,29895,1.00167252048838
2016,TLE4,year_group_4,29616,29528,1.00298022216202
2016,TLE4,year_group_5,28467,28476,0.99968394437421
2016,TLE4,year_group_6,28030,28050,0.999286987522282
2016,TLE4,year_group_7,26159,27042,0.967347089712299
2016,TLE4,year_group_8,25668,25588,1.00312646553072
2016,TLE4,year_group_9,24634,24582,1.00211536896916
2017,TLE4,year_group_1,30591,30420,1.00562130177515
2017,TLE4,year_group_10,24557,24634,0.996874238856865
2017,TLE4,year_group_11,23726,24026,0.987513527012403
2017,TLE4,year_group_12,8891,23467,0.378872459198023
2017,TLE4,year_group_13,7404,9664,0.76614238410596
2017,TLE4,year_group_14,29,8081,0.00358866476921173
2017,TLE4,year_group_2,30634,30562,1.00235586676265
2017,TLE4,year_group_3,30749,30766,0.999447441981408
2017,TLE4,year_group_4,29979,29945,1.00113541492737
2017,TLE4,year_group_5,29604,29616,0.999594813614263
2017,TLE4,year_group_6,28463,28467,0.999859486422876
2017,TLE4,year_group_7,27152,28030,0.968676418123439
2017,TLE4,year_group_8,26287,26159,1.00489315340801
2017,TLE4,year_group_9,25700,25668,1.00124668848372
2018,TLE4,year_group_1,29940,29726,1.00719908497612
2018,TLE4,year_group_10,25578,25700,0.995252918287938
2018,TLE4,year_group_11,24281,24557,0.988760842122409
2018,TLE4,year_group_12,8320,23726,0.35067015088932
2018,TLE4,year_group_13,7320,8891,0.823304465189518
2018,TLE4,year_group_14,14,7404,0.00189086980010805
2018,TLE4,year_group_2,30669,30591,1.00254976954006
2018,TLE4,year_group_3,30642,30634,1.00026114774434
2018,TLE4,year_group_4,30724,30749,0.99918696542977
2018,TLE4,year_group_5,29981,29979,1.00006671336602
2018,TLE4,year_group_6,29661,29604,1.00192541548439
2018,TLE4,year_group_7,27574,28463,0.968766468748902
2018,TLE4,year_group_8,27184,27152,1.00117855038303
2018,TLE4,year_group_9,26278,26287,0.999657625442234
2019,TLE4,year_group_1,29561,29390,1.0058183055461
2019,TLE4,year_group_10,26214,26278,0.997564502625771
2019,TLE4,year_group_11,25405,25578,0.993236375009774
2019,TLE4,year_group_12,7744,24281,0.318932498661505
2019,TLE4,year_group_13,7089,8320,0.852043269230769
2019,TLE4,year_group_14,20,7320,0.00273224043715847
2019,TLE4,year_group_2,29967,29940,1.00090180360721
2019,TLE4,year_group_3,30675,30669,1.00019563728847
2019,TLE4,year_group_4,30645,30642,1.0000979048365
2019,TLE4,year_group_5,30744,30724,1.00065095690665
2019,TLE4,year_group_6,29998,29981,1.000567025783
2019,TLE4,year_group_7,28707,29661,0.967836553049459
2019,TLE4,year_group_8,27547,27574,0.999020816711395
2019,TLE4,year_group_9,27081,27184,0.996211006474397
2020,TLE4,year_group_1,29155,29187,0.998903621475314
2020,TLE4,year_group_10,26960,27081,0.995531922750268
2020,TLE4,year_group_11,26067,26214,0.994392309452964
2020,TLE4,year_group_12,8578,25405,0.337650068884078
2020,TLE4,year_group_13,6853,7744,0.884943181818182
2020,TLE4,year_group_14,12,7089,0.00169276343630978
2020,TLE4,year_group_2,29417,29561,0.995128716890498
2020,TLE4,year_group_3,29840,29967,0.995762004872026
2020,TLE4,year_group_4,30535,30675,0.995436022819886
2020,TLE4,year_group_5,30425,30645,0.992821014847447
2020,TLE4,year_group_6,30592,30744,0.995055945875618
2020,TLE4,year_group_7,28820,29998,0.960730715381025
2020,TLE4,year_group_8,28571,28707,0.995262479534608
2020,TLE4,year_group_9,27446,27547,0.996333539042364
2021,TLE4,year_group_1,29445,28971,1.01636118877498
2021,TLE4,year_group_10,27340,27446,0.996137870727975
2021,TLE4,year_group_11,26870,26960,0.996661721068249
2021,TLE4,year_group_12,8319,26067,0.319139141443204
2021,TLE4,year_group_13,7408,8578,0.863604569829797
2021,TLE4,year_group_14,20,6853,0.00291842988472202
2021,TLE4,year_group_2,29345,29155,1.00651689247127
2021,TLE4,year_group_3,29580,29417,1.00554101369956
2021,TLE4,year_group_4,29991,29840,1.00506032171582
2021,TLE4,year_group_5,30656,30535,1.00396266579335
2021,TLE4,year_group_6,30546,30425,1.00397699260477
2021,TLE4,year_group_7,29670,30592,0.96986140167364
2021,TLE4,year_group_8,28834,28820,1.00048577376822
2021,TLE4,year_group_9,28578,28571,1.00024500367506
2022,TLE4,year_group_1,29214,28566,1.0226843100189
2022,TLE4,year_group_10,28490,28578,0.996920708237105
2022,TLE4,year_group_11,27270,27340,0.99743964886613
2022,TLE4,year_group_12,8253,26870,0.307145515444734
2022,TLE4,year_group_13,7203,8319,0.865849260728453
2022,TLE4,year_group_14,8,7408,0.00107991360691145
2022,TLE4,year_group_2,29850,29445,1.01375445746307
2022,TLE4,year_group_3,29728,29345,1.01305162719373
2022,TLE4,year_group_4,29912,29580,1.01122379986477
2022,TLE4,year_group_5,30322,29991,1.01103664432663
2022,TLE4,year_group_6,30872,30656,1.00704592901879
2022,TLE4,year_group_7,29720,30546,0.972958816211615
2022,TLE4,year_group_8,29730,29670,1.00202224469161
2022,TLE4,year_group_9,28876,28834,1.00145661371991
2012,TLI3,year_group_1,8377,8481,0.987737295130291
2012,TLI3,year_group_10,6617,6559,1.00884281140418
2012,TLI3,year_group_11,6618,6694,0.988646549148491
2012,TLI3,year_group_12,5559,6476,0.85840024706609
2012,TLI3,year_group_13,4009,5314,0.754422280767783
2012,TLI3,year_group_14,85,3684,0.0230727470141151
2012,TLI3,year_group_2,7931,8115,0.977325939617991
2012,TLI3,year_group_3,7666,7887,0.97197920628883
2012,TLI3,year_group_4,7460,7622,0.978745736027289
2012,TLI3,year_group_5,7204,7339,0.981605123313803
2012,TLI3,year_group_6,6942,7083,0.98009318085557
2012,TLI3,year_group_7,6800,6972,0.975329890992542
2012,TLI3,year_group_8,6791,6751,1.00592504814102
2012,TLI3,year_group_9,6577,6580,0.999544072948328
2013,TLI3,year_group_1,8423,8488,0.992342130065975
2013,TLI3,year_group_10,6650,6577,1.01109928538848
2013,TLI3,year_group_11,6550,6617,0.989874565513072
2013,TLI3,year_group_12,5769,6618,0.871713508612874
2013,TLI3,year_group_13,4029,5559,0.724770642201835
2013,TLI3,year_group_14,72,4009,0.017959590920429
2013,TLI3,year_group_2,8183,8377,0.976841351319088
2013,TLI3,year_group_3,7810,7931,0.984743411927878
2013,TLI3,year_group_4,7532,7666,0.982520219149491
2013,TLI3,year_group_5,7341,7460,0.984048257372654
2013,TLI3,year_group_6,7130,7204,0.989727928928373
2013,TLI3,year_group_7,6803,6942,0.979976951887064
2013,TLI3,year_group_8,6843,6800,1.00632352941176
2013,TLI3,year_group_9,6812,6791,1.00309232808128
2014,TLI3,year_group_1,8543,8581,0.995571611700268
2014,TLI3,year_group_10,6890,6812,1.01145038167939
2014,TLI3,year_group_11,6636,6650,0.997894736842105
2014,TLI3,year_group_12,5879,6550,0.897557251908397
2014,TLI3,year_group_13,4378,5769,0.758883688680881
2014,TLI3,year_group_14,11,4029,0.00273020600645321
