itl221cd,time_period,nc_year,full_time,part_time,headcount,fte
TLE3,201415,year_group_9,13451,0,13451,13451
TLE3,201516,reception,16391,115,16506,16448.5
TLE3,201516,year_group_1,16465,0,16465,16465
TLE3,201516,year_group_10,13449,0,13449,13449
TLE3,201516,year_group_11,13703,0,13703,13703
TLE3,201516,year_group_12,4815,0,4815,4815
TLE3,201516,year_group_13,4088,1,4089,4088.5
TLE3,201516,year_group_14,50,0,50,50
TLE3,201516,year_group_2,16215,0,16215,16215
TLE3,201516,year_group_3,16283,0,16283,16283
TLE3,201516,year_group_4,15652,0,15652,15652
TLE3,201516,year_group_5,15162,0,15162,15162
TLE3,201516,year_group_6,14834,0,14834,14834
TLE3,201516,year_group_7,14194,0,14194,14194
TLE3,201516,year_group_8,13712,0,13712,13712
TLE3,201516,year_group_9,13324,0,13324,13324
TLE3,201617,reception,16467,101,16568,16517.5
TLE3,201617,year_group_1,16625,0,16625,16625
TLE3,201617,year_group_10,13303,0,13303,13303
TLE3,201617,year_group_11,13337,0,13337,13337
TLE3,201617,year_group_12,4636,0,4636,4636
TLE3,201617,year_group_13,3900,0,3900,3900
TLE3,201617,year_group_14,30,0,30,30
TLE3,201617,year_group_2,16496,0,16496,16496
TLE3,201617,year_group_3,16177,0,16177,16177
TLE3,201617,year_group_4,16246,0,16246,16246
TLE3,201617,year_group_5,15647,0,15647,15647
TLE3,201617,year_group_6,15137,0,15137,15137
TLE3,201617,year_group_7,14471,0,14471,14471
TLE3,201617,year_group_8,14138,0,14138,14138
TLE3,201617,year_group_9,13648,0,13648,13648
TLE3,201718,reception,15979,186,16165,16072
TLE3,201718,year_group_1,16703,0,16703,16703
TLE3,201718,year_group_10,13666,0,13666,13666
TLE3,201718,year_group_11,13146,0,13146,13146
TLE3,201718,year_group_12,4180,0,4180,4180
TLE3,201718,year_group_13,3721,1,3722,3721.5
TLE3,201718,year_group_14,38,0,38,38
TLE3,201718,year_group_2,16588,0,16588,16588
TLE3,201718,year_group_3,16442,0,16442,16442
TLE3,201718,year_group_4,16122,0,16122,16122
TLE3,201718,year_group_5,16236,0,16236,16236
TLE3,201718,year_group_6,15571,0,15571,15571
TLE3,201718,year_group_7,14736,0,14736,14736
TLE3,201718,year_group_8,14437,0,14437,14437
TLE3,201718,year_group_9,14077,0,14077,14077
TLE3,201819,reception,15481,174,15655,15568
TLE3,201819,year_group_1,16297,0,16297,16297
TLE3,201819,year_group_10,13988,0,13988,13988
TLE3,201819,year_group_11,13488,0,13488,13488
TLE3,201819,year_group_12,4038,0,4038,4038
TLE3,201819,year_group_13,3737,0,3737,3737
TLE3,201819,year_group_14,11,0,11,11
TLE3,201819,year_group_2,16740,0,16740,16740
TLE3,201819,year_group_3,16575,0,16575,16575
TLE3,201819,year_group_4,16442,0,16442,16442
TLE3,201819,year_group_5,16093,0,16093,16093
TLE3,201819,year_group_6,16231,0,16231,16231
TLE3,201819,year_group_7,15126,0,15126,15126
TLE3,201819,year_group_8,14702,0,14702,14702
TLE3,201819,year_group_9,14356,0,14356,14356
TLE3,201920,reception,15369,370,15739,15554
TLE3,201920,year_group_1,15774,0,15774,15774
TLE3,201920,year_group_10,14248,0,14248,14248
TLE3,201920,year_group_11,13878,0,13878,13878
TLE3,201920,year_group_12,3899,0,3899,3899
TLE3,201920,year_group_13,3616,0,3616,3616
TLE3,201920,year_group_14,15,0,15,15
TLE3,201920,year_group_2,16335,0,16335,16335
TLE3,201920,year_group_3,16694,0,16694,16694
TLE3,201920,year_group_4,16566,0,16566,16566
TLE3,201920,year_group_5,16383,0,16383,16383
TLE3,201920,year_group_6,16080,0,16080,16080
TLE3,201920,year_group_7,15766,0,15766,15766
TLE3,201920,year_group_8,15076,0,15076,15076
TLE3,201920,year_group_9,14627,0,14627,14627
TLE3,202021,reception,15236,370,15606,15421
TLE3,202021,year_group_1,15746,0,15746,15746
TLE3,202021,year_group_10,14536,0,14536,14536
TLE3,202021,year_group_11,14165,0,14165,14165
TLE3,202021,year_group_12,4375,0,4375,4375
TLE3,202021,year_group_13,3694,0,3694,3694
TLE3,202021,year_group_14,7,0,7,7
TLE3,202021,year_group_2,15642,0,15642,15642
TLE3,202021,year_group_3,16201,0,16201,16201
TLE3,202021,year_group_4,16598,0,16598,16598
TLE3,202021,year_group_5,16472,0,16472,16472
TLE3,202021,year_group_6,16274,0,16274,16274
TLE3,202021,year_group_7,15614,0,15614,15614
TLE3,202021,year_group_8,15686,0,15686,15686
TLE3,202021,year_group_9,15036,0,15036,15036
TLE3,202122,reception,15319,347,15666,15492.5
TLE3,202122,year_group_1,15946,0,15946,15946
TLE3,202122,year_group_10,15002,0,15002,15002
TLE3,202122,year_group_11,14465,0,14465,14465
TLE3,202122,year_group_12,4223,0,4223,4223
TLE3,202122,year_group_13,3884,0,3884,3884
TLE3,202122,year_group_14,6,0,6,6
TLE3,202122,year_group_2,15900,0,15900,15900
TLE3,202122,year_group_3,15728,0,15728,15728
TLE3,202122,year_group_4,16337,0,16337,16337
TLE3,202122,year_group_5,16671,0,16671,16671
TLE3,202122,year_group_6,16542,0,16542,16542
TLE3,202122,year_group_7,15844,0,15844,15844
TLE3,202122,year_group_8,15619,0,15619,15619
TLE3,202122,year_group_9,15720,0,15720,15720
TLE3,202223,reception,14906,470,15376,15141
TLE3,202223,year_group_1,16042,0,16042,16042
TLE3,202223,year_group_10,15602,0,15602,15602
TLE3,202223,year_group_11,14919,0,14919,14919
TLE3,202223,year_group_12,4290,0,4290,4290
TLE3,202223,year_group_13,3786,0,3786,3786
TLE3,202223,year_group_14,22,0,22,22
TLE3,202223,year_group_2,16243,0,16243,16243
TLE3,202223,year_group_3,16116,0,16116,16116
TLE3,202223,year_group_4,15940,0,15940,15940
TLE3,202223,year_group_5,16503,0,16503,16503
TLE3,202223,year_group_6,16799,0,16799,16799
TLE3,202223,year_group_7,16113,0,16113,16113
TLE3,202223,year_group_8,15823,0,15823,15823
TLE3,202223,year_group_9,15671,0,15671,15671
TLG3,201112,reception,35665,14,35679,35672
TLG3,201112,year_group_1,35116,0,35116,35116
TLG3,201112,year_group_10,33061,0,33061,33061
TLG3,201112,year_group_11,32344,0,32344,32344
TLG3,201112,year_group_12,12466,0,12466,12466
TLG3,201112,year_group_13,9576,0,9576,9576
TLG3,201112,year_group_14,311,3,314,312.5
TLG3,201112,year_group_2,34439,0,34439,34439
TLG3,201112,year_group_3,33796,0,33796,33796
TLG3,201112,year_group_4,32954,0,32954,32954
TLG3,201112,year_group_5,31754,0,31754,31754
TLG3,201112,year_group_6,31747,0,31747,31747
TLG3,201112,year_group_7,31163,0,31163,31163
TLG3,201112,year_group_8,31743,0,31743,31743
TLG3,201112,year_group_9,32020,0,32020,32020
TLG3,201213,reception,37269,8,37277,37273
TLG3,201213,year_group_1,36059,0,36059,36059
TLG3,201213,year_group_10,32024,0,32024,32024
TLG3,201213,year_group_11,32610,0,32610,32610
TLG3,201213,year_group_12,13043,1,13044,13043.5
TLG3,201213,year_group_13,10066,11,10077,10071.5
TLG3,201213,year_group_14,312,0,312,312
TLG3,201213,year_group_2,35245,0,35245,35245
TLG3,201213,year_group_3,34430,0,34430,34430
TLG3,201213,year_group_4,33855,0,33855,33855
TLG3,201213,year_group_5,32986,0,32986,32986
TLG3,201213,year_group_6,31796,0,31796,31796
TLG3,201213,year_group_7,30896,0,30896,30896
TLG3,201213,year_group_8,31220,0,31220,31220
TLG3,201213,year_group_9,31786,0,31786,31786
TLG3,201314,reception,37205,46,37251,37228
TLG3,201314,year_group_1,37847,0,37847,37847
TLG3,201314,year_group_10,31992,0,31992,31992
TLG3,201314,year_group_11,31591,0,31591,31591
TLG3,201314,year_group_12,14026,0,14026,14026
TLG3,201314,year_group_13,10557,2,10559,10558
TLG3,201314,year_group_14,146,1,147,146.5
TLG3,201314,year_group_2,36319,0,36319,36319
TLG3,201314,year_group_3,35368,0,35368,35368
TLG3,201314,year_group_4,34586,0,34586,34586
TLG3,201314,year_group_5,34037,0,34037,34037
TLG3,201314,year_group_6,33216,0,33216,33216
TLG3,201314,year_group_7,30828,0,30828,30828
TLG3,201314,year_group_8,31103,0,31103,31103
TLG3,201314,year_group_9,31391,0,31391,31391
TLG3,201415,reception,37656,136,37792,37724
TLG3,201415,year_group_1,37788,0,37788,37788
TLG3,201415,year_group_10,31758,0,31758,31758
TLG3,201415,year_group_11,31462,0,31462,31462
TLG3,201415,year_group_12,13498,1,13499,13498.5
TLG3,201415,year_group_13,11203,15,11218,11210.5
TLG3,201415,year_group_14,160,2,162,161
TLG3,201415,year_group_2,38200,0,38200,38200
TLG3,201415,year_group_3,36488,0,36488,36488
TLG3,201415,year_group_4,35535,0,35535,35535
TLG3,201415,year_group_5,34746,0,34746,34746
TLG3,201415,year_group_6,34206,0,34206,34206
TLG3,201415,year_group_7,32468,0,32468,32468
TLG3,201415,year_group_8,31104,0,31104,31104
TLG3,201415,year_group_9,31280,0,31280,31280
TLG3,201516,reception,39425,41,39466,39445.5
TLG3,201516,year_group_1,38326,0,38326,38326
TLG3,201516,year_group_10,31664,0,31664,31664
TLG3,201516,year_group_11,31459,0,31459,31459
TLG3,201516,year_group_12,13209,0,13209,13209
TLG3,201516,year_group_13,10894,0,10894,10894
TLG3,201516,year_group_14,266,6,272,269
TLG3,201516,year_group_2,38159,0,38159,38159
TLG3,201516,year_group_3,38507,0,38507,38507
TLG3,201516,year_group_4,36797,0,36797,36797
TLG3,201516,year_group_5,35864,0,35864,35864
TLG3,201516,year_group_6,34986,0,34986,34986
TLG3,201516,year_group_7,33682,0,33682,33682
TLG3,201516,year_group_8,32726,0,32726,32726
TLG3,201516,year_group_9,31369,0,31369,31369
TLG3,201617,reception,39634,223,39857,39745.5
TLG3,201617,year_group_1,40080,0,40080,40080
TLG3,201617,year_group_10,31832,0,31832,31832
TLG3,201617,year_group_11,31443,0,31443,31443
TLG3,201617,year_group_12,12931,0,12931,12931
TLG3,201617,year_group_13,10955,0,10955,10955
TLG3,201617,year_group_14,122,5,127,124.5
TLG3,201617,year_group_2,38692,0,38692,38692
TLG3,201617,year_group_3,38514,0,38514,38514
TLG3,201617,year_group_4,38872,0,38872,38872
TLG3,201617,year_group_5,37091,0,37091,37091
TLG3,201617,year_group_6,36219,0,36219,36219
TLG3,201617,year_group_7,34457,0,34457,34457
TLG3,201617,year_group_8,34008,0,34008,34008
TLG3,201617,year_group_9,32906,0,32906,32906
TLG3,201718,reception,38396,738,39134,38765
TLG3,201718,year_group_1,40212,0,40212,40212
TLG3,201718,year_group_10,33080,0,33080,33080
TLG3,201718,year_group_11,31405,0,31405,31405
TLG3,201718,year_group_12,12406,0,12406,12406
TLG3,201718,year_group_13,10629,0,10629,10629
TLG3,201718,year_group_14,137,0,137,137
TLG3,201718,year_group_2,40231,0,40231,40231
TLG3,201718,year_group_3,38778,0,38778,38778
TLG3,201718,year_group_4,38601,0,38601,38601
TLG3,201718,year_group_5,38896,0,38896,38896
TLG3,201718,year_group_6,37210,0,37210,37210
TLG3,201718,year_group_7,35267,0,35267,35267
TLG3,201718,year_group_8,34506,0,34506,34506
TLG3,201718,year_group_9,33971,0,33971,33971
TLG3,201819,reception,37785,484,38269,38027
TLG3,201819,year_group_1,39431,0,39431,39431
TLG3,201819,year_group_10,34130,0,34130,34130
TLG3,201819,year_group_11,32557,0,32557,32557
TLG3,201819,year_group_12,12441,0,12441,12441
TLG3,201819,year_group_13,10756,4,10760,10758
TLG3,201819,year_group_14,37,0,37,37
TLG3,201819,year_group_2,40397,0,40397,40397
TLG3,201819,year_group_3,40188,0,40188,40188
TLG3,201819,year_group_4,38811,0,38811,38811
TLG3,201819,year_group_5,38651,0,38651,38651
TLG3,201819,year_group_6,39002,0,39002,39002
TLG3,201819,year_group_7,36108,0,36108,36108
TLG3,201819,year_group_8,35424,0,35424,35424
TLG3,201819,year_group_9,34608,0,34608,34608
TLG3,201920,reception,37197,536,37733,37465
TLG3,201920,year_group_1,38550,0,38550,38550
TLG3,201920,year_group_10,34805,0,34805,34805
TLG3,201920,year_group_11,33821,0,33821,33821
TLG3,201920,year_group_12,12598,1,12599,12598.5
TLG3,201920,year_group_13,11101,1,11102,11101.5
TLG3,201920,year_group_14,16,0,16,16
TLG3,201920,year_group_2,39530,0,39530,39530
TLG3,201920,year_group_3,40344,0,40344,40344
TLG3,201920,year_group_4,40168,0,40168,40168
TLG3,201920,year_group_5,38845,0,38845,38845
TLG3,201920,year_group_6,38674,0,38674,38674
TLG3,201920,year_group_7,37756,0,37756,37756
TLG3,201920,year_group_8,36170,0,36170,36170
TLG3,201920,year_group_9,35384,0,35384,35384
TLG3,202021,reception,37037,516,37553,37295
TLG3,202021,year_group_1,37684,0,37684,37684
TLG3,202021,year_group_10,35534,0,35534,35534
TLG3,202021,year_group_11,34656,0,34656,34656
TLG3,202021,year_group_12,13460,0,13460,13460
TLG3,202021,year_group_13,11605,0,11605,11605
TLG3,202021,year_group_14,49,0,49,49
TLG3,202021,year_group_2,38410,0,38410,38410
TLG3,202021,year_group_3,39239,0,39239,39239
TLG3,202021,year_group_4,40154,0,40154,40154
TLG3,202021,year_group_5,39894,0,39894,39894
TLG3,202021,year_group_6,38710,0,38710,38710
TLG3,202021,year_group_7,37244,0,37244,37244
TLG3,202021,year_group_8,37659,0,37659,37659
TLG3,202021,year_group_9,36139,0,36139,36139
TLG3,202122,reception,36315,678,36993,36654
TLG3,202122,year_group_1,38325,0,38325,38325
TLG3,202122,year_group_10,36410,0,36410,36410
TLG3,202122,year_group_11,35582,0,35582,35582
TLG3,202122,year_group_12,13128,0,13128,13128
TLG3,202122,year_group_13,12167,0,12167,12167
TLG3,202122,year_group_14,30,0,30,30
TLG3,202122,year_group_2,38113,0,38113,38113
TLG3,202122,year_group_3,38711,0,38711,38711
TLG3,202122,year_group_4,39528,0,39528,39528
TLG3,202122,year_group_5,40347,0,40347,40347
TLG3,202122,year_group_6,40145,0,40145,40145
TLG3,202122,year_group_7,37579,0,37579,37579
TLG3,202122,year_group_8,37497,0,37497,37497
TLG3,202122,year_group_9,37806,0,37806,37806
TLG3,202223,reception,35658,863,36521,36089.5
TLG3,202223,year_group_1,38045,0,38045,38045
TLG3,202223,year_group_10,38086,0,38086,38086
TLG3,202223,year_group_11,36338,0,36338,36338
TLG3,202223,year_group_12,13273,1,13274,13273.5
TLG3,202223,year_group_13,11759,0,11759,11759
TLG3,202223,year_group_14,43,0,43,43
TLG3,202223,year_group_2,39026,0,39026,39026
TLG3,202223,year_group_3,38664,0,38664,38664
TLG3,202223,year_group_4,39274,0,39274,39274
TLG3,202223,year_group_5,40125,0,40125,40125
TLG3,202223,year_group_6,40897,0,40897,40897
TLG3,202223,year_group_7,38815,0,38815,38815
TLG3,202223,year_group_8,37880,0,37880,37880
TLG3,202223,year_group_9,37689,0,37689,37689
TLE4,201112,reception,28061,50,28111,28086
TLE4,201112,year_group_1,27912,0,27912,27912
TLE4,201112,year_group_10,24823,0,24823,24823
TLE4,201112,year_group_11,24839,0,24839,24839
TLE4,201112,year_group_12,10372,0,10372,10372
TLE4,201112,year_group_13,7969,2,7971,7970
TLE4,201112,year_group_14,96,0,96,96
TLE4,201112,year_group_2,26973,0,26973,26973
TLE4,201112,year_group_3,26302,0,26302,26302
TLE4,201112,year_group_4,25298,0,25298,25298
TLE4,201112,year_group_5,24682,0,24682,24682
TLE4,201112,year_group_6,24364,0,24364,24364
TLE4,201112,year_group_7,23917,0,23917,23917
TLE4,201112,year_group_8,24673,0,24673,24673
TLE4,201112,year_group_9,24492,0,24492,24492
TLE4,201213,reception,29035,116,29151,29093
TLE4,201213,year_group_1,28215,0,28215,28215
TLE4,201213,year_group_10,24535,0,24535,24535
TLE4,201213,year_group_11,24651,0,24651,24651
TLE4,201213,year_group_12,10641,0,10641,10641
TLE4,201213,year_group_13,7913,0,7913,7913
TLE4,201213,year_group_14,131,0,131,131
TLE4,201213,year_group_2,27918,0,27918,27918
TLE4,201213,year_group_3,26916,0,26916,26916
TLE4,201213,year_group_4,26288,0,26288,26288
TLE4,201213,year_group_5,25254,0,25254,25254
TLE4,201213,year_group_6,24626,0,24626,24626
TLE4,201213,year_group_7,23549,0,23549,23549
TLE4,201213,year_group_8,23944,0,23944,23944
TLE4,201213,year_group_9,24684,0,24684,24684
TLE4,201314,reception,29411,33,29444,29427.5
TLE4,201314,year_group_1,29498,0,29498,29498
TLE4,201314,year_group_10,24785,0,24785,24785
TLE4,201314,year_group_11,24465,0,24465,24465
TLE4,201314,year_group_12,11092,0,11092,11092
TLE4,201314,year_group_13,8012,5,8017,8014.5
TLE4,201314,year_group_14,91,0,91,91
TLE4,201314,year_group_2,28377,0,28377,28377
TLE4,201314,year_group_3,28031,0,28031,28031
TLE4,201314,year_group_4,27029,0,27029,27029
TLE4,201314,year_group_5,26394,0,26394,26394
TLE4,201314,year_group_6,25362,0,25362,25362
TLE4,201314,year_group_7,23848,0,23848,23848
TLE4,201314,year_group_8,23674,0,23674,23674
TLE4,201314,year_group_9,24065,0,24065,24065
TLE4,201415,reception,30260,132,30392,30326
TLE4,201415,year_group_1,29808,0,29808,29808
TLE4,201415,year_group_10,24232,0,24232,24232
TLE4,201415,year_group_11,24696,0,24696,24696
TLE4,201415,year_group_12,10709,2,10711,10710
TLE4,201415,year_group_13,8280,1,8281,8280.5
TLE4,201415,year_group_14,70,0,70,70
TLE4,201415,year_group_2,29588,0,29588,29588
TLE4,201415,year_group_3,28491,0,28491,28491
TLE4,201415,year_group_4,28106,0,28106,28106
TLE4,201415,year_group_5,27060,0,27060,27060
TLE4,201415,year_group_6,26494,0,26494,26494
TLE4,201415,year_group_7,24592,0,24592,24592
TLE4,201415,year_group_8,24000,0,24000,24000
TLE4,201415,year_group_9,23724,0,23724,23724
TLE4,201516,reception,30149,137,30286,30217.5
TLE4,201516,year_group_1,30679,0,30679,30679
TLE4,201516,year_group_10,23680,0,23680,23680
TLE4,201516,year_group_11,24056,0,24056,24056
TLE4,201516,year_group_12,10132,1,10133,10132.5
TLE4,201516,year_group_13,7874,5,7879,7876.5
TLE4,201516,year_group_14,37,0,37,37
TLE4,201516,year_group_2,29895,0,29895,29895
TLE4,201516,year_group_3,29528,0,29528,29528
TLE4,201516,year_group_4,28476,0,28476,28476
TLE4,201516,year_group_5,28050,0,28050,28050
TLE4,201516,year_group_6,27042,0,27042,27042
TLE4,201516,year_group_7,25588,0,25588,25588
TLE4,201516,year_group_8,24582,0,24582,24582
TLE4,201516,year_group_9,23992,0,23992,23992
TLE4,201617,reception,30220,200,30420,30320
TLE4,201617,year_group_1,30562,0,30562,30562
TLE4,201617,year_group_10,24026,0,24026,24026
TLE4,201617,year_group_11,23467,0,23467,23467
TLE4,201617,year_group_12,9663,1,9664,9663.5
TLE4,201617,year_group_13,8079,2,8081,8080
TLE4,201617,year_group_14,46,0,46,46
TLE4,201617,year_group_2,30766,0,30766,30766
TLE4,201617,year_group_3,29945,0,29945,29945
TLE4,201617,year_group_4,29616,0,29616,29616
TLE4,201617,year_group_5,28467,0,28467,28467
TLE4,201617,year_group_6,28030,0,28030,28030
TLE4,201617,year_group_7,26159,0,26159,26159
TLE4,201617,year_group_8,25668,0,25668,25668
TLE4,201617,year_group_9,24634,0,24634,24634
TLE4,201718,reception,29678,48,29726,29702
TLE4,201718,year_group_1,30591,0,30591,30591
TLE4,201718,year_group_10,24557,0,24557,24557
TLE4,201718,year_group_11,23726,0,23726,23726
TLE4,201718,year_group_12,8891,0,8891,8891
TLE4,201718,year_group_13,7402,2,7404,7403
TLE4,201718,year_group_14,29,0,29,29
TLE4,201718,year_group_2,30634,0,30634,30634
TLE4,201718,year_group_3,30749,0,30749,30749
TLE4,201718,year_group_4,29979,0,29979,29979
TLE4,201718,year_group_5,29604,0,29604,29604
TLE4,201718,year_group_6,28463,0,28463,28463
TLE4,201718,year_group_7,27152,0,27152,27152
TLE4,201718,year_group_8,26287,0,26287,26287
TLE4,201718,year_group_9,25700,0,25700,25700
TLE4,201819,reception,29347,43,29390,29368.5
TLE4,201819,year_group_1,29940,0,29940,29940
TLE4,201819,year_group_10,25578,0,25578,25578
TLE4,201819,year_group_11,24281,0,24281,24281
TLE4,201819,year_group_12,8319,1,8320,8319.5
TLE4,201819,year_group_13,7315,5,7320,7317.5
TLE4,201819,year_group_14,14,0,14,14
TLE4,201819,year_group_2,30669,0,30669,30669
TLE4,201819,year_group_3,30642,0,30642,30642
TLE4,201819,year_group_4,30724,0,30724,30724
TLE4,201819,year_group_5,29981,0,29981,29981
TLE4,201819,year_group_6,29661,0,29661,29661
TLE4,201819,year_group_7,27574,0,27574,27574
TLE4,201819,year_group_8,27184,0,27184,27184
TLE4,201819,year_group_9,26278,0,26278,26278
TLE4,201920,reception,29034,153,29187,29110.5
TLE4,201920,year_group_1,29561,0,29561,29561
TLE4,201920,year_group_10,26214,0,26214,26214
TLE4,201920,year_group_11,25405,0,25405,25405
TLE4,201920,year_group_12,7742,2,7744,7743
TLE4,201920,year_group_13,7080,9,7089,7084.5
TLE4,201920,year_group_14,20,0,20,20
TLE4,201920,year_group_2,29967,0,29967,29967
TLE4,201920,year_group_3,30675,0,30675,30675
TLE4,201920,year_group_4,30645,0,30645,30645
TLE4,201920,year_group_5,30744,0,30744,30744
TLE4,201920,year_group_6,29998,0,29998,29998
TLE4,201920,year_group_7,28707,0,28707,28707
TLE4,201920,year_group_8,27547,0,27547,27547
TLE4,201920,year_group_9,27081,0,27081,27081
TLE4,202021,reception,28802,169,28971,28886.5
TLE4,202021,year_group_1,29155,0,29155,29155
TLE4,202021,year_group_10,26960,0,26960,26960
TLE4,202021,year_group_11,26067,0,26067,26067
TLE4,202021,year_group_12,8578,0,8578,8578
TLE4,202021,year_group_13,6852,1,6853,6852.5
TLE4,202021,year_group_14,12,0,12,12
TLE4,202021,year_group_2,29417,0,29417,29417
TLE4,202021,year_group_3,29840,0,29840,29840
TLE4,202021,year_group_4,30535,0,30535,30535
TLE4,202021,year_group_5,30425,0,30425,30425
TLE4,202021,year_group_6,30592,0,30592,30592
TLE4,202021,year_group_7,28820,0,28820,28820
TLE4,202021,year_group_8,28571,0,28571,28571
TLE4,202021,year_group_9,27446,0,27446,27446
TLE4,202122,reception,28202,364,28566,28384
TLE4,202122,year_group_1,29445,0,29445,29445
TLE4,202122,year_group_10,27340,0,27340,27340
TLE4,202122,year_group_11,26870,0,26870,26870
TLE4,202122,year_group_12,8318,1,8319,8318.5
TLE4,202122,year_group_13,7408,0,7408,7408
TLE4,202122,year_group_14,20,0,20,20
TLE4,202122,year_group_2,29345,0,29345,29345
TLE4,202122,year_group_3,29580,0,29580,29580
TLE4,202122,year_group_4,29991,0,29991,29991
TLE4,202122,year_group_5,30656,0,30656,30656
TLE4,202122,year_group_6,30546,0,30546,30546
TLE4,202122,year_group_7,29670,0,29670,29670
TLE4,202122,year_group_8,28834,0,28834,28834
TLE4,202122,year_group_9,28578,0,28578,28578
TLE4,202223,reception,27418,485,27903,27660.5
TLE4,202223,year_group_1,29214,0,29214,29214
TLE4,202223,year_group_10,28490,0,28490,28490
TLE4,202223,year_group_11,27270,0,27270,27270
TLE4,202223,year_group_12,8253,0,8253,8253
TLE4,202223,year_group_13,7203,0,7203,7203
TLE4,202223,year_group_14,8,0,8,8
TLE4,202223,year_group_2,29850,0,29850,29850
TLE4,202223,year_group_3,29728,0,29728,29728
TLE4,202223,year_group_4,29912,0,29912,29912
TLE4,202223,year_group_5,30322,0,30322,30322
TLE4,202223,year_group_6,30872,0,30872,30872
TLE4,202223,year_group_7,29720,0,29720,29720
TLE4,202223,year_group_8,29730,0,29730,29730
TLE4,202223,year_group_9,28876,0,28876,28876
TLI3,201112,reception,8472,9,8481,8476.5
TLI3,201112,year_group_1,8115,0,8115,8115
TLI3,201112,year_group_10,6694,0,6694,6694
TLI3,201112,year_group_11,6476,0,6476,6476
TLI3,201112,year_group_12,5314,0,5314,5314
TLI3,201112,year_group_13,3684,0,3684,3684
TLI3,201112,year_group_14,0,0,0,0
TLI3,201112,year_group_2,7887,0,7887,7887
TLI3,201112,year_group_3,7622,0,7622,7622
TLI3,201112,year_group_4,7339,0,7339,7339
TLI3,201112,year_group_5,7083,0,7083,7083
TLI3,201112,year_group_6,6972,0,6972,6972
TLI3,201112,year_group_7,6751,0,6751,6751
TLI3,201112,year_group_8,6580,0,6580,6580
TLI3,201112,year_group_9,6559,0,6559,6559
TLI3,201213,reception,8481,7,8488,8484.5
TLI3,201213,year_group_1,8377,0,8377,8377
TLI3,201213,year_group_10,6617,0,6617,6617
TLI3,201213,year_group_11,6618,0,6618,6618
TLI3,201213,year_group_12,5559,0,5559,5559
TLI3,201213,year_group_13,4009,0,4009,4009
TLI3,201213,year_group_14,85,0,85,85
TLI3,201213,year_group_2,7931,0,7931,7931
TLI3,201213,year_group_3,7666,0,7666,7666
TLI3,201213,year_group_4,7460,0,7460,7460
TLI3,201213,year_group_5,7204,0,7204,7204
TLI3,201213,year_group_6,6942,0,6942,6942
TLI3,201213,year_group_7,6800,0,6800,6800
TLI3,201213,year_group_8,6791,0,6791,6791
TLI3,201213,year_group_9,6577,0,6577,6577
TLI3,201314,reception,8549,32,8581,8565
TLI3,201314,year_group_1,8423,0,8423,8423
TLI3,201314,year_group_10,6650,0,6650,6650
TLI3,201314,year_group_11,6550,0,6550,6550
TLI3,201314,year_group_12,5769,0,5769,5769
TLI3,201314,year_group_13,4029,0,4029,4029
TLI3,201314,year_group_14,72,0,72,72
TLI3,201314,year_group_2,8183,0,8183,8183
TLI3,201314,year_group_3,7810,0,7810,7810
TLI3,201314,year_group_4,7532,0,7532,7532
TLI3,201314,year_group_5,7341,0,7341,7341
TLI3,201314,year_group_6,7130,0,7130,7130
TLI3,201314,year_group_7,6803,0,6803,6803
TLI3,201314,year_group_8,6843,0,6843,6843
TLI3,201314,year_group_9,6812,0,6812,6812
TLI3,201415,reception,8701,45,8746,8723.5
TLI3,201415,year_group_1,8543,0,8543,8543
TLI3,201415,year_group_10,6890,0,6890,6890
TLI3,201415,year_group_11,6636,0,6636,6636
TLI3,201415,year_group_12,5879,0,5879,5879
TLI3,201415,year_group_13,4376,2,4378,4377
TLI3,201415,year_group_14,11,0,11,11
TLI3,201415,year_group_2,8261,0,8261,8261
TLI3,201415,year_group_3,8083,0,8083,8083
TLI3,201415,year_group_4,7670,0,7670,7670
TLI3,201415,year_group_5,7475,0,7475,7475
TLI3,201415,year_group_6,7315,0,7315,7315
TLI3,201415,year_group_7,7221,0,7221,7221
TLI3,201415,year_group_8,6851,0,6851,6851
TLI3,201415,year_group_9,6918,0,6918,6918
TLI3,201516,reception,8636,29,8665,8650.5
TLI3,201516,year_group_1,8633,0,8633,8633
TLI3,201516,year_group_10,6998,0,6998,6998
TLI3,201516,year_group_11,6817,0,6817,6817
TLI3,201516,year_group_12,6062,0,6062,6062
TLI3,201516,year_group_13,4315,0,4315,4315
TLI3,201516,year_group_14,59,1,60,59.5
TLI3,201516,year_group_2,8445,0,8445,8445
TLI3,201516,year_group_3,8066,0,8066,8066
TLI3,201516,year_group_4,7954,0,7954,7954
TLI3,201516,year_group_5,7512,0,7512,7512
TLI3,201516,year_group_6,7381,0,7381,7381
TLI3,201516,year_group_7,7472,0,7472,7472
TLI3,201516,year_group_8,7278,0,7278,7278
TLI3,201516,year_group_9,6893,0,6893,6893
TLI3,201617,reception,8433,63,8496,8464.5
TLI3,201617,year_group_1,8558,0,8558,8558
TLI3,201617,year_group_10,6967,0,6967,6967
TLI3,201617,year_group_11,6951,0,6951,6951
TLI3,201617,year_group_12,6151,0,6151,6151
TLI3,201617,year_group_13,4524,0,4524,4524
TLI3,201617,year_group_14,16,0,16,16
TLI3,201617,year_group_2,8493,0,8493,8493
