itl22cd,year,acd_year,nc_year,nc_year_number,mean_projection,upper_pi,lower_pi
TLF3,2027,2027/2028,year_group_7,7,8619.81581294975,8816.29238808756,8537.49301602063
TLF3,2028,2028/2029,year_group_7,7,8397.5902258065,8605.66221145787,8316.65560018957
TLF3,2029,2029/2030,year_group_7,7,8020.2033421297,8302.15862374838,7932.36500711741
TLF3,2030,2030/2031,year_group_7,7,7565.43150430784,7842.74536307138,7478.36416363324
TLF3,2031,2031/2032,year_group_7,7,7313.57963000112,7591.68144803358,7225.90440190861
TLF3,2032,2032/2033,year_group_7,7,7041.76368460502,7324.69105397142,6953.92538487324
TLF3,2023,2023/2024,year_group_8,8,8857.60787199815,8878.12491419891,8836.85618383901
TLF3,2024,2024/2025,year_group_8,8,8901.86133172553,9023.89918911072,8800.18800501791
TLF3,2025,2025/2026,year_group_8,8,8592.39076514837,8736.150435848,8502.48262560398
TLF3,2026,2026/2027,year_group_8,8,8773.72475642095,8950.64838638739,8682.43364263926
TLF3,2027,2027/2028,year_group_8,8,8690.36076227579,8885.08145287787,8599.29762256357
TLF3,2028,2028/2029,year_group_8,8,8656.57011337391,8859.32136903193,8565.73275911815
TLF3,2029,2029/2030,year_group_8,8,8433.39697164607,8645.81865297318,8349.99514466303
TLF3,2030,2030/2031,year_group_8,8,8054.40093631223,8335.00347010274,7965.7206674324
TLF3,2031,2031/2032,year_group_8,8,7597.68998272335,7874.20387504074,7511.670245561
TLF3,2032,2032/2033,year_group_8,8,7344.76422938585,7622.9476654988,7257.45512450404
TLF3,2023,2023/2024,year_group_9,9,8656.31582521474,8681.69352953796,8624.93847127963
TLF3,2024,2024/2025,year_group_9,9,8872.2808604402,8912.28900937944,8833.81471040504
TLF3,2025,2025/2026,year_group_9,9,8916.60762782722,9041.45478951961,8820.33100827982
TLF3,2026,2026/2027,year_group_9,9,8606.62441064369,8756.23565238862,8516.24597737309
TLF3,2027,2027/2028,year_group_9,9,8788.25878906329,8966.76010518549,8695.06781083415
TLF3,2028,2028/2029,year_group_9,9,8704.75669906423,8903.54143315198,8613.95066367412
TLF3,2029,2029/2030,year_group_9,9,8670.91007457527,8882.49415904448,8579.18760357437
TLF3,2030,2030/2031,year_group_9,9,8447.36723744248,8663.40476445124,8363.24481770845
TLF3,2031,2031/2032,year_group_9,9,8067.74337972968,8357.36494253822,7976.69841917236
TLF3,2032,2032/2033,year_group_9,9,7610.2758658324,7891.59590651425,7525.77424212614
TLG1,2023,2023/2024,year_group_10,10,14468.524476203,14521.1450410164,14417.9869863243
TLG1,2024,2024/2025,year_group_10,10,14854.2828644012,14927.8894428112,14795.6778340608
TLG1,2025,2025/2026,year_group_10,10,15297.1408473602,15381.2612093139,15232.3019037677
TLG1,2026,2026/2027,year_group_10,10,15588.8210892309,15692.7585503838,15494.3003291435
TLG1,2027,2027/2028,year_group_10,10,15483.9851555406,15635.6468637394,15337.1166822002
TLG1,2028,2028/2029,year_group_10,10,15013.5246196515,15234.1806882059,14875.7815402337
TLG1,2029,2029/2030,year_group_10,10,15310.982726634,15465.6249976254,14984.2973334929
TLG1,2030,2030/2031,year_group_10,10,15531.2599949234,15572.4198438109,15017.4987343175
TLG1,2031,2031/2032,year_group_10,10,15385.9119627592,15313.6681284433,14677.0312340679
TLG1,2032,2032/2033,year_group_10,10,15477.160224053,15445.8384069418,14714.267436154
TLG1,2023,2023/2024,year_group_11,11,14334.6067886844,14381.1664076765,14267.3696418289
TLG1,2024,2024/2025,year_group_11,11,14350.0040945704,14413.1809504135,14258.4464030565
TLG1,2025,2025/2026,year_group_11,11,14732.602503915,14812.1752165174,14630.2100240802
TLG1,2026,2026/2027,year_group_11,11,15171.8327709148,15253.5836941486,15061.4076738482
TLG1,2027,2027/2028,year_group_11,11,15461.1236845828,15563.6235354727,15324.6810509465
TLG1,2028,2028/2029,year_group_11,11,15357.1465250468,15493.9747627316,15168.6652393695
TLG1,2029,2029/2030,year_group_11,11,14890.5398142211,15100.7494579776,14714.1010111731
TLG1,2030,2030/2031,year_group_11,11,15185.5612630345,15339.7718187455,14831.8807503379
TLG1,2031,2031/2032,year_group_11,11,15404.0341078013,15423.5840575544,14863.270785661
TLG1,2032,2032/2033,year_group_11,11,15259.8767087435,15168.2043843676,14527.4789825766
TLG1,2023,2023/2024,year_group_2,2,14597.1037021697,14633.2576364302,14355.6429561273
TLG1,2024,2024/2025,year_group_2,2,14683.6738278777,14791.9842344906,14323.3801588534
TLG1,2025,2025/2026,year_group_2,2,14470.1136563033,14587.0382698113,14104.0221875088
TLG1,2026,2026/2027,year_group_2,2,13995.701285676,14120.4644185317,13627.5649410718
TLG1,2027,2027/2028,year_group_2,2,13969.1619251911,14106.039581115,13590.5236124358
TLG1,2028,2028/2029,year_group_2,2,14272.5555450981,14416.0210918904,13868.7161110405
TLG1,2029,2029/2030,year_group_2,2,13987.5502718057,14210.6597336635,13478.0022369372
TLG1,2030,2030/2031,year_group_2,2,13891.7303550172,14144.5094298639,13351.0797975872
TLG1,2031,2031/2032,year_group_2,2,13796.5668402631,14078.0870232094,13225.6471939893
TLG1,2032,2032/2033,year_group_2,2,13702.0552309454,14009.2046622658,13103.6417251381
TLG1,2023,2023/2024,year_group_3,3,14967.2784116239,14999.6095481658,14740.5039456297
TLG1,2024,2024/2025,year_group_3,3,14827.2083551897,14792.8660276221,14382.0000256799
TLG1,2025,2025/2026,year_group_3,3,14915.1431481045,14928.2124375187,14381.6879018667
TLG1,2026,2026/2027,year_group_3,3,14698.2164738196,14717.8527720062,14161.3943777031
TLG1,2027,2027/2028,year_group_3,3,14216.3255995001,14239.2944209442,13685.8969496235
TLG1,2028,2028/2029,year_group_3,3,14189.3678799722,14225.1697349931,13647.1896080592
TLG1,2029,2029/2030,year_group_3,3,14497.5441119002,14539.8551112645,13924.1665264259
TLG1,2030,2030/2031,year_group_3,3,14208.0460953309,14332.4475396503,13540.5157710432
TLG1,2031,2031/2032,year_group_3,3,14110.7157002205,14267.7676811159,13420.3438219122
TLG1,2032,2032/2033,year_group_3,3,14014.0520544823,14201.9783300041,13298.9399608044
TLG1,2023,2023/2024,year_group_4,4,15007.5633479313,15073.9316550635,14781.2877606706
TLG1,2024,2024/2025,year_group_4,4,15223.4753580867,15189.3865131499,14798.8944937214
TLG1,2025,2025/2026,year_group_4,4,15081.0077033876,14947.7538067531,14443.9046041957
TLG1,2026,2026/2027,year_group_4,4,15170.4476881492,15079.0365492905,14455.0345184317
TLG1,2027,2027/2028,year_group_4,4,14949.8078503866,14874.3763780653,14230.0668851238
TLG1,2028,2028/2029,year_group_4,4,14459.6683842301,14402.4500017849,13752.5379209987
TLG1,2029,2029/2030,year_group_4,4,14432.2492257393,14384.1817982699,13716.2067293209
TLG1,2030,2030/2031,year_group_4,4,14745.7005522718,14705.2728480835,14000.1234514746
TLG1,2031,2031/2032,year_group_4,4,14451.2471586585,14484.6259367727,13627.6245939664
TLG1,2032,2032/2033,year_group_4,4,14352.2507458968,14413.5878007796,13504.1753665457
TLG1,2023,2023/2024,year_group_5,5,14713.9275719137,14894.0478167827,14679.6332437627
TLG1,2024,2024/2025,year_group_5,5,15005.4498594977,15129.9275299256,14772.7671552591
TLG1,2025,2025/2026,year_group_5,5,15221.331463149,15246.4057971433,14789.5659949045
TLG1,2026,2026/2027,year_group_5,5,15078.8838719162,15009.2477612663,14440.2098119472
TLG1,2027,2027/2028,year_group_5,5,15168.3112610039,15119.8172908503,14467.0241490532
TLG1,2028,2028/2029,year_group_5,5,14947.702495557,14908.3697648078,14240.4625215237
TLG1,2029,2029/2030,year_group_5,5,14457.632054869,14425.0206244921,13762.882130562
TLG1,2030,2030/2031,year_group_5,5,14430.2167577695,14407.1920014046,13723.2573594456
TLG1,2031,2031/2032,year_group_5,5,14743.6239415096,14734.9921321916,14008.7675751847
TLG1,2032,2032/2033,year_group_5,5,14449.2120152436,14499.6850712237,13648.2322639164
TLG1,2023,2023/2024,year_group_6,6,15256.7029044554,15393.0775251196,15168.5707096399
TLG1,2024,2024/2025,year_group_6,6,14793.1480410123,14984.6971688616,14700.2748543288
TLG1,2025,2025/2026,year_group_6,6,15086.2398981257,15226.2686368228,14798.9882310207
TLG1,2026,2026/2027,year_group_6,6,15303.2838183528,15325.4118431639,14821.477761193
TLG1,2027,2027/2028,year_group_6,6,15160.0692826761,15074.3587210645,14478.7957776201
TLG1,2028,2028/2029,year_group_6,6,15249.978152978,15206.7079367294,14509.3123029649
TLG1,2029,2029/2030,year_group_6,6,15028.1816196968,14990.9285796915,14290.3341303645
TLG1,2030,2030/2031,year_group_6,6,14535.4726170061,14504.4042131443,13810.6732974469
TLG1,2031,2031/2032,year_group_6,6,14507.9097146743,14484.6486068392,13772.3110396167
TLG1,2032,2032/2033,year_group_6,6,14823.0042972407,14803.134207957,14053.2680661932
TLG1,2023,2023/2024,year_group_7,7,15781.2813385639,15838.3522035068,15727.6581119257
TLG1,2024,2024/2025,year_group_7,7,15675.1510959697,15809.8142584782,15552.1357200252
TLG1,2025,2025/2026,year_group_7,7,15198.8822342605,15399.6114552769,15078.7563003892
TLG1,2026,2026/2027,year_group_7,7,15500.012771705,15634.2004084298,15184.6678857838
TLG1,2027,2027/2028,year_group_7,7,15723.0095925337,15748.6521021744,15208.8470788271
TLG1,2028,2028/2029,year_group_7,7,15575.8670873718,15495.5376638152,14861.544078195
TLG1,2029,2029/2030,year_group_7,7,15668.2419035872,15624.182207203,14898.2499151717
TLG1,2030,2030/2031,year_group_7,7,15440.3621189759,15403.6389661945,14667.6420672884
TLG1,2031,2031/2032,year_group_7,7,14934.1395024717,14906.2086650971,14174.184088775
TLG1,2032,2032/2033,year_group_7,7,14905.8206277187,14893.961731621,14132.85164553
TLG1,2023,2023/2024,year_group_8,8,15479.1265371491,15505.1615270576,15454.7559156821
TLG1,2024,2024/2025,year_group_8,8,15774.2768150575,15844.4625519528,15711.2884283947
TLG1,2025,2025/2026,year_group_8,8,15668.1936783835,15808.9633008032,15542.4727709951
TLG1,2026,2026/2027,year_group_8,8,15192.1362086624,15394.4990882693,15069.2244420707
TLG1,2027,2027/2028,year_group_8,8,15493.1330892838,15627.0998069846,15176.6511220951
TLG1,2028,2028/2029,year_group_8,8,15716.0309329484,15741.6914088295,15205.4344875081
TLG1,2029,2029/2030,year_group_8,8,15568.953737004,15489.9667444889,14853.2453811478
TLG1,2030,2030/2031,year_group_8,8,15661.2875526468,15621.9428678866,14888.9120943133
TLG1,2031,2031/2032,year_group_8,8,15433.5089125036,15403.6902055373,14662.0512278983
TLG1,2032,2032/2033,year_group_8,8,14927.510982965,14904.9341593319,14169.6632090181
TLG1,2023,2023/2024,year_group_9,9,14950.2506234953,14998.4090329586,14914.8588315403
TLG1,2024,2024/2025,year_group_9,9,15395.9697400822,15453.6100602386,15349.1800364935
TLG1,2025,2025/2026,year_group_9,9,15689.5344148427,15775.477569642,15610.2444376725
TLG1,2026,2026/2027,year_group_9,9,15584.0211768543,15730.3241139394,15450.2694162255
TLG1,2027,2027/2028,year_group_9,9,15110.5211779509,15329.603030125,14986.7212528785
TLG1,2028,2028/2029,year_group_9,9,15409.9010463682,15568.2558779747,15091.0718624061
TLG1,2029,2029/2030,year_group_9,9,15631.6014406348,15663.7948788671,15120.9788819892
TLG1,2030,2030/2031,year_group_9,9,15485.3143712204,15411.4571504641,14772.0731571461
TLG1,2031,2031/2032,year_group_9,9,15577.152152132,15554.92514605,14812.0974251783
TLG1,2032,2032/2033,year_group_9,9,15350.5971819491,15330.6853861881,14579.9652857236
TLG2,2023,2023/2024,year_group_10,10,17855.1928815994,17929.6214734166,17806.9469413952
TLG2,2024,2024/2025,year_group_10,10,17895.4767324328,17977.8591880795,17846.4171806524
TLG2,2025,2025/2026,year_group_10,10,18730.3165412235,18816.7044196672,18676.71034291
TLG2,2026,2026/2027,year_group_10,10,18611.4120031308,18717.5053677542,18542.3971751619
TLG2,2027,2027/2028,year_group_10,10,18457.3656959799,18654.0115650501,18389.954293028
TLG2,2028,2028/2029,year_group_10,10,18256.4958487297,18523.3465267839,18185.1231776493
TLG2,2029,2029/2030,year_group_10,10,17834.5745014631,18141.6989817248,17765.1305293539
TLG2,2030,2030/2031,year_group_10,10,18170.5182888171,18545.5399706291,18091.9395911114
TLG2,2031,2031/2032,year_group_10,10,17962.1535481035,18298.5137434433,17745.5176250312
TLG2,2032,2032/2033,year_group_10,10,17660.106225404,17991.9604211528,17385.6732992242
TLG2,2023,2023/2024,year_group_11,11,17947.3998625063,18011.3273533389,17895.8845679617
TLG2,2024,2024/2025,year_group_11,11,17660.7487609942,17759.035275691,17599.3914784842
TLG2,2025,2025/2026,year_group_11,11,17700.5939182777,17805.3251319171,17636.1271916827
TLG2,2026,2026/2027,year_group_11,11,18526.3422715158,18634.6442837455,18456.8447301336
TLG2,2027,2027/2028,year_group_11,11,18408.7326109693,18538.1698094781,18329.9833382419
TLG2,2028,2028/2029,year_group_11,11,18256.3638773359,18465.4633365142,18183.6752043642
TLG2,2029,2029/2030,year_group_11,11,18057.681514761,18332.7841991673,17984.8228058077
TLG2,2030,2030/2031,year_group_11,11,17640.3549162534,17959.467754655,17567.4892685332
TLG2,2031,2031/2032,year_group_11,11,17972.6402556288,18345.3746642769,17894.0427986761
TLG2,2032,2032/2033,year_group_11,11,17766.5446194296,18101.6924784357,17550.7017792588
TLG2,2023,2023/2024,year_group_2,2,17803.475952606,17874.0013214839,17616.5824785704
TLG2,2024,2024/2025,year_group_2,2,17504.0969147959,17609.168630321,17235.2242985062
TLG2,2025,2025/2026,year_group_2,2,17129.3954550476,17244.5614632084,16853.1028073072
TLG2,2026,2026/2027,year_group_2,2,17168.9393531744,17294.9574411834,16877.25764974
TLG2,2027,2027/2028,year_group_2,2,16881.9491328652,17013.6686327006,16580.5701119704
TLG2,2028,2028/2029,year_group_2,2,17190.5890581728,17340.5041467169,16870.2137733871
TLG2,2029,2029/2030,year_group_2,2,16806.699171056,17053.983415873,16450.1325264795
TLG2,2030,2030/2031,year_group_2,2,16671.9126499197,16955.4947802515,16297.2776358651
TLG2,2031,2031/2032,year_group_2,2,16538.2070909696,16847.9518884496,16146.948259348
TLG2,2032,2032/2033,year_group_2,2,16405.5738250954,16742.0987464135,15992.9216309064
TLG2,2023,2023/2024,year_group_3,3,18086.3883596785,18242.8505510713,18050.5578671754
TLG2,2024,2024/2025,year_group_3,3,17878.988352639,18023.9962221215,17685.1236515166
TLG2,2025,2025/2026,year_group_3,3,17578.3395161826,17744.6619429331,17306.9301631454
TLG2,2026,2026/2027,year_group_3,3,17202.0487821489,17377.0085308544,16924.926705151
TLG2,2027,2027/2028,year_group_3,3,17241.7604034025,17426.5824207107,16951.5318961108
TLG2,2028,2028/2029,year_group_3,3,16953.5529308904,17142.0487516384,16654.4850403341
TLG2,2029,2029/2030,year_group_3,3,17263.5019343561,17468.006474261,16946.2382647134
TLG2,2030,2030/2031,year_group_3,3,16877.9838007776,17175.756376461,16527.6273723611
TLG2,2031,2031/2032,year_group_3,3,16742.62559051,17067.5636705866,16378.4041881141
TLG2,2032,2032/2033,year_group_3,3,16608.3529272663,16957.9061217189,16224.5020045344
TLG2,2023,2023/2024,year_group_4,4,17822.367441194,17960.3908390284,17784.9196192523
TLG2,2024,2024/2025,year_group_4,4,18158.0812883238,18401.2586864486,18104.0642387613
TLG2,2025,2025/2026,year_group_4,4,17949.8591650271,18137.940554599,17751.1373702789
TLG2,2026,2026/2027,year_group_4,4,17648.0185817636,17862.1608018091,17382.9679594473
TLG2,2027,2027/2028,year_group_4,4,17270.2362627762,17488.2274530429,16999.7614725114
TLG2,2028,2028/2029,year_group_4,4,17310.1052975704,17536.8529365972,17025.0044272342
TLG2,2029,2029/2030,year_group_4,4,17020.7553947759,17248.6432235379,16728.3988231924
TLG2,2030,2030/2031,year_group_4,4,17331.9330101317,17577.2211500949,17019.6834232199
TLG2,2031,2031/2032,year_group_4,4,16944.8867149605,17272.4659019043,16596.8654046259
TLG2,2032,2032/2033,year_group_4,4,16808.9919560842,17161.7927658191,16446.5890792982
TLG2,2023,2023/2024,year_group_5,5,18327.3505630757,18497.0497608685,18292.6849047966
TLG2,2024,2024/2025,year_group_5,5,17903.7917100806,18122.8319420382,17856.941574363
TLG2,2025,2025/2026,year_group_5,5,18241.0393183477,18530.1457441836,18183.920802298
TLG2,2026,2026/2027,year_group_5,5,18031.8658997637,18250.6103130895,17826.5938003245
TLG2,2027,2027/2028,year_group_5,5,17728.6463106586,17976.5681100911,17463.2998251094
TLG2,2028,2028/2029,year_group_5,5,17349.1380341505,17603.5731763474,17081.4483705465
TLG2,2029,2029/2030,year_group_5,5,17389.1892168563,17650.9490298208,17107.5628041415
TLG2,2030,2030/2031,year_group_5,5,17098.5173738445,17357.2668650983,16810.0181110048
TLG2,2031,2031/2032,year_group_5,5,17411.1166527312,17684.8296201601,17104.9323978418
TLG2,2032,2032/2033,year_group_5,5,17022.3020761174,17376.1996156447,16681.3735895283
TLG2,2023,2023/2024,year_group_6,6,18579.9307573232,18746.4953782829,18545.2564708265
TLG2,2024,2024/2025,year_group_6,6,18377.7270455575,18612.9039665928,18329.4372333565
TLG2,2025,2025/2026,year_group_6,6,17953.003954171,18240.5118883949,17894.1198336494
TLG2,2026,2026/2027,year_group_6,6,18291.1785566685,18643.5850883407,18227.0686964896
TLG2,2027,2027/2028,year_group_6,6,18081.4301820361,18382.2041286139,17877.1126757513
TLG2,2028,2028/2029,year_group_6,6,17777.3771316914,18081.4391822139,17518.1789361852
TLG2,2029,2029/2030,year_group_6,6,17396.8256988374,17695.9772849906,17135.4799122327
TLG2,2030,2030/2031,year_group_6,6,17436.9869704345,17750.3172596774,17161.9414275762
TLG2,2031,2031/2032,year_group_6,6,17145.5161562372,17460.8620650119,16860.5416537628
TLG2,2032,2032/2033,year_group_6,6,17458.9746783648,17787.0746238257,17159.2413687132
TLG2,2023,2023/2024,year_group_7,7,18675.6848358097,18729.046055888,18626.4743845257
TLG2,2024,2024/2025,year_group_7,7,18521.1065436315,18694.6492555375,18462.2600963187
TLG2,2025,2025/2026,year_group_7,7,18319.5430104814,18563.7378561889,18257.346461386
TLG2,2026,2026/2027,year_group_7,7,17896.1645958976,18186.9444434805,17828.3797642365
TLG2,2027,2027/2028,year_group_7,7,18233.2685348205,18587.0076140583,18166.2838522773
TLG2,2028,2028/2029,year_group_7,7,18024.1842252684,18334.9016453646,17815.3683720956
TLG2,2029,2029/2030,year_group_7,7,17721.0938093835,18039.1463662361,17461.4829887608
TLG2,2030,2030/2031,year_group_7,7,17341.7472054979,17661.3559777725,17072.6525339721
TLG2,2031,2031/2032,year_group_7,7,17381.7813261786,17711.4696309321,17098.5928578426
TLG2,2032,2032/2033,year_group_7,7,17091.2333109778,17422.1113513986,16802.3237342546
TLG2,2023,2023/2024,year_group_8,8,18816.6895921715,18832.7623259072,18796.5072242494
TLG2,2024,2024/2025,year_group_8,8,18697.2367372523,18753.7665031494,18642.7675004789
TLG2,2025,2025/2026,year_group_8,8,18542.4800603911,18710.3132618657,18479.9472463428
TLG2,2026,2026/2027,year_group_8,8,18340.6839211845,18582.0441072305,18273.0350187161
TLG2,2027,2027/2028,year_group_8,8,17916.8169242573,18202.5530848772,17843.9597894729
TLG2,2028,2028/2029,year_group_8,8,18254.3098840343,18614.0706496568,18184.3039974909
TLG2,2029,2029/2030,year_group_8,8,18044.984289385,18353.1325388189,17832.1818352644
TLG2,2030,2030/2031,year_group_8,8,17741.5441045449,18055.7009034745,17470.5967861015
TLG2,2031,2031/2032,year_group_8,8,17361.7597314052,17684.7542885831,17087.8424383811
TLG2,2032,2032/2033,year_group_8,8,17401.8400518066,17740.5187988745,17120.6826800228
TLG2,2023,2023/2024,year_group_9,9,17983.4819561624,18005.5444342415,17963.1695492361
TLG2,2024,2024/2025,year_group_9,9,18822.4272864348,18851.0113252234,18792.0465869093
