itl22cd,year,nc_year,pupil_number,upper_pi,lower_pi
TLI4,2023,year_group_5,23437.7766206088,23450.4486870881,23195.1066643215
TLI4,2024,year_group_5,23116.1722228212,23127.5233316165,22787.4238283278
TLI4,2025,year_group_5,22905.342215086,22977.9385922775,22548.7879963604
TLI4,2026,year_group_5,22679.7938516716,22723.5383661472,22213.3233884205
TLI4,2027,year_group_5,21849.6035602302,22048.6331841234,21205.2842764176
TLI4,2028,year_group_5,20757.0580837402,20978.4332193469,20117.8192382159
TLI4,2029,year_group_5,19951.0975250469,20196.5417388955,19314.0723141464
TLI4,2030,year_group_5,18728.7076375872,18991.0409802183,18097.6270262622
TLI4,2031,year_group_5,18659.6722031428,18947.8752827449,17987.5622146764
TLI4,2032,year_group_5,18108.845919086,18831.0939781892,17269.1650083395
TLI4,2023,year_group_6,23809.8886878016,23848.2734961396,23651.4468380934
TLI4,2024,year_group_6,23280.2491521528,23268.2636371485,22963.1818266209
TLI4,2025,year_group_6,22960.8062873232,22940.5733776775,22559.6979818063
TLI4,2026,year_group_6,22751.3932876059,22786.4207740573,22309.1012190348
TLI4,2027,year_group_6,22527.3608556418,22519.5002166666,21995.9987824175
TLI4,2028,year_group_6,21702.7503500762,21862.5171404,20992.5943078581
TLI4,2029,year_group_6,20617.5479729709,20792.6154844377,19909.219831862
TLI4,2030,year_group_6,19817.0043498745,20020.0005747877,19099.2590669647
TLI4,2031,year_group_6,18602.8302581174,18819.536839363,17903.0116804996
TLI4,2032,year_group_6,18534.2588172248,18783.7022664334,17799.0708158254
TLI4,2023,year_group_7,21876.5920391246,21901.8055992987,21624.5520683403
TLI4,2024,year_group_7,21230.0477407786,21241.8038214941,20904.826187754
TLI4,2025,year_group_7,20757.7955276471,20709.4840656768,20323.5981904632
TLI4,2026,year_group_7,20472.9648272727,20411.5291049277,19984.2092407321
TLI4,2027,year_group_7,20286.2420735533,20270.8000956094,19788.3151022366
TLI4,2028,year_group_7,20086.4839273291,20032.65779293,19492.2156504691
TLI4,2029,year_group_7,19351.2213383161,19425.4796987406,18630.1145305619
TLI4,2030,year_group_7,18383.6024394443,18481.5873251534,17664.0814496962
TLI4,2031,year_group_7,17669.7990462507,17783.1525047881,16945.3149625717
TLI4,2032,year_group_7,16587.1827320121,16719.0697972751,15873.7829664753
TLI4,2023,year_group_8,22212.1451215047,22299.9569499152,22110.4735871531
TLI4,2024,year_group_8,21910.2731146627,21973.2690295013,21615.9456483026
TLI4,2025,year_group_8,21262.733400426,21300.6884927402,20911.2848951428
TLI4,2026,year_group_8,20789.7541104978,20757.8081342852,20331.6981629952
TLI4,2027,year_group_8,20504.4848864119,20461.6241255841,19980.1238736911
TLI4,2028,year_group_8,20317.4746554126,20313.7264423518,19795.684173493
TLI4,2029,year_group_8,20117.408962693,20059.3396149072,19496.6669696351
TLI4,2030,year_group_8,19381.0143676181,19465.3775462612,18636.0800749078
TLI4,2031,year_group_8,18411.9057282435,18514.2682714508,17679.1271140334
TLI4,2032,year_group_8,17697.0033674428,17822.515680265,16961.3338735468
TLI4,2023,year_group_9,22191.0062972343,22299.7932929553,22074.3920147912
TLI4,2024,year_group_9,22285.462169563,22411.3408218757,22115.0984362977
TLI4,2025,year_group_9,21982.5937544807,22068.9736321592,21653.7841752727
TLI4,2026,year_group_9,21332.9166644935,21379.288274738,20943.3686057234
TLI4,2027,year_group_9,20858.376181572,20847.3353016961,20362.0457533928
TLI4,2028,year_group_9,20572.1653511128,20536.1842783773,20014.4280067303
TLI4,2029,year_group_9,20384.5378434831,20384.0832425399,19812.8746741258
TLI4,2030,year_group_9,20183.8117811357,20130.30366891,19534.7191530883
TLI4,2031,year_group_9,19444.9865213221,19523.6006702243,18668.1079197962
TLI4,2032,year_group_9,18472.6790830788,18577.0474569518,17716.9044421151
TLI5,2023,year_group_10,23310.3217760722,23399.6811349154,23135.7954753076
TLI5,2024,year_group_10,23587.2140502267,23694.3653406133,23362.6712623717
TLI5,2025,year_group_10,23777.431826822,23855.3159186689,23467.4293260702
TLI5,2026,year_group_10,24099.6500102278,24410.3272130443,23555.6680569465
TLI5,2027,year_group_10,23736.2802677346,23985.4599923293,23086.6399456835
TLI5,2028,year_group_10,23160.1966693074,23251.0958712382,22345.0637629029
TLI5,2029,year_group_10,23779.8812017414,23738.7606001731,22786.3972812895
TLI5,2030,year_group_10,24176.7984800841,24163.3183194771,23175.1017817329
TLI5,2031,year_group_10,23700.5325145736,23470.7110166612,22477.4493733208
TLI5,2032,year_group_10,22908.2488675847,22793.1467229053,21725.1433272077
TLI5,2023,year_group_11,23479.9687413531,23563.8905371459,23301.628655034
TLI5,2024,year_group_11,23275.5954349589,23358.3119261541,23014.9868615414
TLI5,2025,year_group_11,23552.0752113513,23656.8210115299,23250.0272258638
TLI5,2026,year_group_11,23742.0096127338,23812.741186142,23360.8435458593
TLI5,2027,year_group_11,24063.7477745141,24334.4459295489,23453.7017349734
TLI5,2028,year_group_11,23700.9193588095,23908.586290382,23019.1630266783
TLI5,2029,year_group_11,23125.6939757146,23179.206568246,22244.0124153637
TLI5,2030,year_group_11,23744.4553387191,23650.9788838485,22689.6250865749
TLI5,2031,year_group_11,24140.7813131349,24079.5785162928,23073.2406056773
TLI5,2032,year_group_11,23665.2248605405,23414.28483114,22392.9280126252
TLI5,2023,year_group_2,25259.408180371,25244.6882803871,24851.6607147329
TLI5,2024,year_group_2,24415.0129744144,24632.9607672743,23901.4846101929
TLI5,2025,year_group_2,23299.8115137482,23528.6688995617,22793.5219242028
TLI5,2026,year_group_2,22590.3612021851,22821.9668646155,22073.2134390189
TLI5,2027,year_group_2,21030.1195353877,21263.295482131,20523.7455240889
TLI5,2028,year_group_2,21042.7457387897,21287.5278921888,20506.0089574947
TLI5,2029,year_group_2,21218.3667445161,22016.8490410326,19231.4141298182
TLI5,2030,year_group_2,20806.6713925437,21673.3061050605,18684.1024731161
TLI5,2031,year_group_2,20402.9640758843,21353.731661521,18204.8525276829
TLI5,2032,year_group_2,20007.0898044269,21032.5515987718,17705.8680469441
TLI5,2023,year_group_3,25553.5192898245,25660.3176564332,25459.0593394848
TLI5,2024,year_group_3,25050.1328903893,25053.9927614512,24638.3884570106
TLI5,2025,year_group_3,24212.7335352588,24450.663251067,23705.4310540396
TLI5,2026,year_group_3,23106.7715669593,23342.3702145114,22610.1478838807
TLI5,2027,year_group_3,22403.1990819319,22644.8577709613,21891.6134316597
TLI5,2028,year_group_3,20855.88408487,21093.2044304277,20348.7319779779
TLI5,2029,year_group_3,20868.4056796303,21116.1612483715,20335.7375973925
TLI5,2030,year_group_3,21042.5716577236,21839.1857597906,19066.7418929015
TLI5,2031,year_group_3,20634.2872195601,21508.3561702297,18546.5284242121
TLI5,2032,year_group_3,20233.9246354913,21198.9846943652,18040.8293155116
TLI5,2023,year_group_4,25181.2018179269,25142.5258982625,24891.4861318716
TLI5,2024,year_group_4,25601.5089677472,25620.4653876276,25280.0841232951
TLI5,2025,year_group_4,25097.1772053307,24968.64887674,24482.5517988315
TLI5,2026,year_group_4,24258.205208683,24339.684634803,23583.2612790016
TLI5,2027,year_group_4,23150.1662365058,23236.2798207524,22482.3626403819
TLI5,2028,year_group_4,22445.2724377067,22547.0626453319,21776.8147530528
TLI5,2029,year_group_4,20895.0515728654,20999.9840562114,20247.0524504924
TLI5,2030,year_group_4,20907.5966832634,21029.5916885439,20229.4690052917
TLI5,2031,year_group_4,21082.0897462133,21755.4927516113,18973.8891370315
TLI5,2032,year_group_4,20673.0385471796,21427.4782167009,18473.6692022228
TLI5,2023,year_group_5,24604.0033495524,24592.1839879125,24301.2203217758
TLI5,2024,year_group_5,25262.3190162702,25105.049450205,24731.5535564057
TLI5,2025,year_group_5,25683.9801180855,25576.1788325932,25130.5326358795
TLI5,2026,year_group_5,25178.0237318763,24877.3709499204,24342.9386698138
TLI5,2027,year_group_5,24336.349121654,24243.9938690864,23441.3091920113
TLI5,2028,year_group_5,23224.7407798444,23148.2443821692,22359.482429575
TLI5,2029,year_group_5,22517.5762788564,22452.7900609137,21657.5781889569
TLI5,2030,year_group_5,20962.3616264159,20907.231278713,20139.8613041594
TLI5,2031,year_group_5,20974.9471488727,20940.7131615346,20126.0769139291
TLI5,2032,year_group_5,21150.0023132068,21655.4254934507,18896.048085977
TLI5,2023,year_group_6,25192.3399896037,25218.0888456937,24989.9669323433
TLI5,2024,year_group_6,24580.9175716716,24520.7886787695,24149.2439412296
TLI5,2025,year_group_6,25238.6155450393,25038.9733531271,24593.4413333683
TLI5,2026,year_group_6,25659.8810049584,25513.5592615555,24988.6558512484
TLI5,2027,year_group_6,25154.3993543677,24807.1833049381,24216.5995797334
TLI5,2028,year_group_6,24313.5144820115,24167.5571618759,23325.8228691663
TLI5,2029,year_group_6,23202.9491551496,23070.4223101957,22242.8613516035
TLI5,2030,year_group_6,22496.4481820584,22377.0836641357,21543.8068550274
TLI5,2031,year_group_6,20942.69277751,20851.3940104694,20035.9689793955
TLI5,2032,year_group_6,20955.2664910521,20871.7580204569,20028.3454850209
TLI5,2023,year_group_7,23944.1389628712,24295.5052007648,23652.2173314079
TLI5,2024,year_group_7,23583.1139851031,23897.8561716515,23157.3518132525
TLI5,2025,year_group_7,23010.7477586593,23191.8274880215,22365.0457302237
TLI5,2026,year_group_7,23626.433569509,23638.5489034712,22797.7326166444
TLI5,2027,year_group_7,24020.7896064377,24073.6784479401,23192.4814812697
TLI5,2028,year_group_7,23547.5969062686,23399.9774736526,22482.3463960846
TLI5,2029,year_group_7,22760.4257343445,22726.6173187328,21714.6533653385
TLI5,2030,year_group_7,21720.8006458416,21695.7592585083,20708.7516260854
TLI5,2031,year_group_7,21059.429253352,21037.325581493,20063.1249295162
TLI5,2032,year_group_7,19604.924001932,19595.9904529863,18651.5753260584
TLI5,2023,year_group_8,23726.8128281785,23806.6709381988,23594.7707183272
TLI5,2024,year_group_8,24048.3450518092,24365.1008257783,23656.6740350007
TLI5,2025,year_group_8,23685.7488753022,23961.8479173286,23175.7611674691
TLI5,2026,year_group_8,23110.8916824474,23220.3007039596,22390.1291776526
TLI5,2027,year_group_8,23729.2569887036,23693.929276608,22821.9597354467
TLI5,2028,year_group_8,24125.3292828057,24136.84781038,23216.6748407718
TLI5,2029,year_group_8,23650.0772243663,23456.8265645538,22507.1843555913
TLI5,2030,year_group_8,22859.4802441775,22785.7570305888,21756.0815859141
TLI5,2031,year_group_8,21815.3306553531,21748.3652490624,20744.3496737639
TLI5,2032,year_group_8,21151.0809415234,21090.9876838562,20091.9782139692
TLI5,2023,year_group_9,23510.9975624439,23590.954141499,23406.465734751
TLI5,2024,year_group_9,23700.6006954101,23792.101806689,23492.7774867623
TLI5,2025,year_group_9,24021.77770718,24358.8177922044,23577.805007087
TLI5,2026,year_group_9,23659.5821078255,23935.995015709,23074.3138707371
TLI5,2027,year_group_9,23085.359986911,23213.1885926831,22330.9924264288
TLI5,2028,year_group_9,23703.0421557554,23686.0181332133,22787.8113958402
TLI5,2029,year_group_9,24098.676890054,24132.3125521385,23166.9812028607
TLI5,2030,year_group_9,23623.9498650502,23430.562885288,22462.9689109545
TLI5,2031,year_group_9,22834.2262947526,22755.9160656458,21736.6593232346
TLI5,2032,year_group_9,21791.230227383,21719.9031400265,20727.3345825383
TLI6,2023,year_group_10,14830.0651111307,14874.7400411416,14787.573192839
TLI6,2024,year_group_10,15154.1544284139,15215.9130667589,15081.466844333
TLI6,2025,year_group_10,15095.0303518929,15153.4365156848,15023.9668861105
TLI6,2026,year_group_10,15213.7841984232,15422.2188296845,15050.884694078
TLI6,2027,year_group_10,14732.4191156543,14959.9037286191,14569.1661665563
TLI6,2028,year_group_10,14415.843060645,14676.2930518314,14252.2989731409
TLI6,2029,year_group_10,14627.8790900138,14910.9875529785,14456.728130947
TLI6,2030,year_group_10,14580.1329939662,14884.8808565803,14418.5048587155
TLI6,2031,year_group_10,14189.5082440269,14511.9519086549,14028.9640040546
TLI6,2032,year_group_10,13529.7285104658,13932.6764980151,13302.6374099347
TLI6,2023,year_group_11,14929.684127131,14967.1946441879,14903.66183423
TLI6,2024,year_group_11,14740.8913244985,14803.6617532729,14689.8921154361
TLI6,2025,year_group_11,15063.031879493,15136.3579773391,14984.8881814524
TLI6,2026,year_group_11,15004.2633184565,15077.5447969826,14927.7817175581
TLI6,2027,year_group_11,15122.303093262,15330.1141711342,14948.0983857376
TLI6,2028,year_group_11,14643.8324783773,14872.7776340761,14479.2957289758
TLI6,2029,year_group_11,14329.1600081041,14587.2605282052,14166.106412242
TLI6,2030,year_group_11,14539.9210561765,14821.9614589291,14370.2386091381
TLI6,2031,year_group_11,14492.4620593527,14797.7821377194,14325.2353386012
TLI6,2032,year_group_11,14104.1861519736,14422.07333245,13941.5420356959
TLI6,2023,year_group_2,14781.0895346062,14876.4412553956,14742.6252882104
TLI6,2024,year_group_2,14093.8026218275,14355.2330909545,13893.1051745929
TLI6,2025,year_group_2,13356.419755804,13593.1600775509,13125.1735210275
TLI6,2026,year_group_2,13144.4264997624,13366.0879876132,12867.990515317
TLI6,2027,year_group_2,12198.9252385435,12392.2925349898,11902.7139159626
TLI6,2028,year_group_2,12027.4151741154,12209.4038478335,11693.2929769557
TLI6,2029,year_group_2,11741.0522467635,12533.0294948839,11116.7291774815
TLI6,2030,year_group_2,11461.5187188515,12274.2389520494,10796.3548616779
TLI6,2031,year_group_2,11188.6403860265,12016.6247523881,10473.4192569888
TLI6,2032,year_group_2,10922.2587999548,11776.0535106619,10166.9071127262
TLI6,2023,year_group_3,15014.830384471,15131.3712654139,14980.3718769655
TLI6,2024,year_group_3,14612.5594060964,14763.495694983,14564.4033299126
TLI6,2025,year_group_3,13933.108759478,14218.0494929513,13734.9544439194
TLI6,2026,year_group_3,13204.1333406106,13464.5929549226,12979.5238100246
TLI6,2027,year_group_3,12994.5571763944,13233.3048960303,12724.0080982355
TLI6,2028,year_group_3,12059.836274004,12270.7024720675,11769.4791956274
TLI6,2029,year_group_3,11890.281722607,12086.3783867291,11565.3691741953
TLI6,2030,year_group_3,11607.1838306798,12401.4232756359,10993.0549724309
TLI6,2031,year_group_3,11330.8374711611,12148.3840947177,10672.9350202553
TLI6,2032,year_group_3,11061.0704259304,11897.743939512,10362.8376179576
TLI6,2023,year_group_4,14959.8480308668,15015.8466961845,14907.9265767301
TLI6,2024,year_group_4,14911.0183723398,15054.0384200095,14850.7655283713
TLI6,2025,year_group_4,14511.5286814401,14695.6072312681,14439.6243873401
TLI6,2026,year_group_4,13836.7757328285,14132.6211958332,13636.6065344599
TLI6,2027,year_group_4,13112.8404245111,13376.9666894308,12884.2230143969
TLI6,2028,year_group_4,12904.7132625643,13150.4704851469,12635.9730761984
TLI6,2029,year_group_4,11976.4549878009,12193.0238076411,11690.6995526119
TLI6,2030,year_group_4,11808.0727306421,12017.7778288143,11490.3241880236
TLI6,2031,year_group_4,11526.9321676383,12324.0668176852,10916.3517022066
TLI6,2032,year_group_4,11252.496457184,12068.3978711961,10600.4515097158
TLI6,2023,year_group_5,14656.1468057142,14779.0862837407,14612.4617246221
TLI6,2024,year_group_5,14871.7173527476,15063.7630795057,14803.1406569392
TLI6,2025,year_group_5,14823.1753569636,15053.7745901188,14750.5586170631
TLI6,2026,year_group_5,14426.0391189391,14652.9125368388,14346.7321112579
TLI6,2027,year_group_5,13755.2612397802,14089.1009169479,13556.6436472854
TLI6,2028,year_group_5,13035.5907414732,13332.7466809655,12806.6124541241
TLI6,2029,year_group_5,12828.6896874307,13110.9753708536,12565.9535946176
TLI6,2030,year_group_5,11905.8999195034,12161.1575109168,11622.3260223354
TLI6,2031,year_group_5,11738.5096271344,11974.5153402719,11420.0268498853
TLI6,2032,year_group_5,11459.0253047831,12261.2158667147,10854.435695683
TLI6,2023,year_group_6,14873.0402801945,14917.5871487725,14836.9236809156
TLI6,2024,year_group_6,14553.4425019249,14752.3163502849,14496.6751004242
TLI6,2025,year_group_6,14767.5024184192,14998.9990543977,14690.1843490285
TLI6,2026,year_group_6,14719.3005851586,14969.8820953965,14642.0722276908
TLI6,2027,year_group_6,14324.9473160397,14587.8348775111,14241.3041457696
TLI6,2028,year_group_6,13658.8699748864,14016.9203749165,13461.6081841243
TLI6,2029,year_group_6,12944.2426341341,13264.4617615794,12721.5166115945
TLI6,2030,year_group_6,12738.7914583571,13042.4694614059,12480.4674035493
TLI6,2031,year_group_6,11822.468225046,12090.9027402805,11539.6845602451
TLI6,2032,year_group_6,11656.2509356269,11911.7896621879,11333.3097544557
TLI6,2023,year_group_7,15227.8637469021,15422.6769808152,15082.5040851653
TLI6,2024,year_group_7,14746.0531863395,14966.1058150143,14596.4797891001
TLI6,2025,year_group_7,14429.184157021,14685.5367765514,14283.6077399639
TLI6,2026,year_group_7,14641.4164144628,14933.4706518471,14496.1657840423
TLI6,2027,year_group_7,14593.6261319416,14909.4102833368,14446.9340754172
TLI6,2028,year_group_7,14202.6398795627,14529.1705256749,14051.4521453775
TLI6,2029,year_group_7,13542.2495549334,13947.2954022155,13328.5651438738
TLI6,2030,year_group_7,12833.7237541139,13200.0590887006,12598.510767941
TLI6,2031,year_group_7,12630.0267353383,12975.7878403297,12362.6676389759
TLI6,2032,year_group_7,11721.5271360817,12024.334014192,11430.9540999813
TLI6,2023,year_group_8,15049.055995417,15068.9829543421,15027.8463278767
TLI6,2024,year_group_8,15167.4481578999,15366.1694596485,15013.3121302049
TLI6,2025,year_group_8,14687.5491503488,14898.5555533268,14539.6588542549
TLI6,2026,year_group_8,14371.9372789194,14620.1335275833,14229.2479700614
TLI6,2027,year_group_8,14583.3275182652,14871.4968822478,14431.4126681923
TLI6,2028,year_group_8,14535.7268406757,14850.7268072212,14381.9837734111
TLI6,2029,year_group_8,14146.2918015938,14467.6476646666,13995.9004959512
TLI6,2030,year_group_8,13488.521533927,13893.4677555559,13269.3655937921
TLI6,2031,year_group_8,12782.8067645359,13146.9188456513,12543.7368163409
TLI6,2032,year_group_8,12579.9179008353,12927.7865595884,12314.335846596
TLI6,2023,year_group_9,15045.7714198771,15078.9519469834,14984.7542899675
